,Fossil Gas,Solar,Wind Onshore
2015-05-08 23:00:00+02:00,0.0,0.0,0.044
2015-05-09 00:00:00+02:00,0.0,0.0,0.088
2015-05-09 01:00:00+02:00,0.0,0.0,0.121
2015-05-09 02:00:00+02:00,0.0,0.0,0.132
2015-05-09 03:00:00+02:00,0.0,0.0,0.10999999999999999
2015-05-09 04:00:00+02:00,0.0,0.0,0.077
2015-05-09 05:00:00+02:00,0.0,0.0,0.066
2015-05-09 06:00:00+02:00,0.0,0.041,0.05499999999999999
2015-05-09 07:00:00+02:00,0.0,0.369,0.044
2015-05-09 08:00:00+02:00,0.0,1.066,0.044
2015-05-09 09:00:00+02:00,0.0,1.845,0.033
2015-05-09 10:00:00+02:00,0.0,2.583,0.05499999999999999
2015-05-09 11:00:00+02:00,0.0,2.9930000000000003,0.09899999999999999
2015-05-09 12:00:00+02:00,0.0,3.198,0.10999999999999999
2015-05-09 13:00:00+02:00,0.0,3.608,0.088
2015-05-09 14:00:00+02:00,0.0,3.69,0.09899999999999999
2015-05-09 15:00:00+02:00,0.0,3.444,0.088
2015-05-09 16:00:00+02:00,0.0,2.7880000000000003,0.09899999999999999
2015-05-09 17:00:00+02:00,0.0,2.091,0.10999999999999999
2015-05-09 18:00:00+02:00,0.0,1.435,0.09899999999999999
2015-05-09 19:00:00+02:00,0.0,0.533,0.10999999999999999
2015-05-09 20:00:00+02:00,0.0,0.082,0.09899999999999999
2015-05-09 21:00:00+02:00,0.0,0.0,0.088
2015-05-09 22:00:00+02:00,0.0,0.0,0.10999999999999999
2015-05-09 23:00:00+02:00,0.0,0.0,0.154
2015-05-10 00:00:00+02:00,0.0,0.0,0.10999999999999999
2015-05-10 01:00:00+02:00,0.0,0.0,0.077
2015-05-10 02:00:00+02:00,0.0,0.0,0.077
2015-05-10 03:00:00+02:00,0.0,0.0,0.05499999999999999
2015-05-10 04:00:00+02:00,0.0,0.0,0.044
2015-05-10 05:00:00+02:00,0.0,0.0,0.022
2015-05-10 06:00:00+02:00,0.0,0.164,0.011
2015-05-10 07:00:00+02:00,0.0,0.902,0.011
2015-05-10 08:00:00+02:00,0.0,2.255,0.011
2015-05-10 09:00:00+02:00,0.0,3.649,0.011
2015-05-10 10:00:00+02:00,0.0,4.715,0.011
2015-05-10 11:00:00+02:00,0.0,5.494000000000001,0.011
2015-05-10 12:00:00+02:00,0.0,5.904,0.022
2015-05-10 13:00:00+02:00,0.0,6.027,0.033
2015-05-10 14:00:00+02:00,0.0,5.699,0.033
2015-05-10 15:00:00+02:00,0.0,5.248,0.044
