,Biomass,Fossil Brown coal/Lignite,Fossil Gas,Fossil Hard coal,Fossil Oil,Hydro Pumped Storage,Hydro Run-of-river and poundage,Hydro Water Reservoir,Nuclear,Other,Other renewable,Solar,Wind Onshore
2022-01-01 00:00:00+01:00,20.93,79.54,98.49,41.0,38.849,,16.56,0.168,23.568,154.98000000000002,,0.0,0.022
2022-01-01 01:00:00+01:00,21.62,79.54,98.0,41.0,38.849,,16.632,0.048,23.508,157.44,,0.041,0.022
2022-01-01 02:00:00+01:00,22.080000000000002,79.54,98.0,41.0,38.116,,16.416,0.048,23.52,154.98000000000002,,0.0,0.022
2022-01-01 03:00:00+01:00,22.080000000000002,79.54,98.49,40.18,38.116,,16.152,0.048,23.484,155.8,,0.0,0.022
2022-01-01 04:00:00+01:00,21.85,80.36,98.98,41.0,38.116,,16.344,0.048,23.436,156.62,,0.0,0.022
2022-01-01 05:00:00+01:00,22.080000000000002,80.36,100.45,40.18,38.116,,16.584,0.07200000000000001,23.424,156.62,,0.0,0.022
2022-01-01 06:00:00+01:00,21.85,79.54,98.0,40.18,38.116,,16.104,0.768,23.448,154.98000000000002,,0.0,0.022
2022-01-01 07:00:00+01:00,21.85,79.54,95.06,40.18,38.849,0.0,17.928,0.8160000000000001,23.472,151.70000000000002,,0.041,0.011
2022-01-01 08:00:00+01:00,21.62,79.54,90.64999999999999,40.18,38.849,,18.504,0.552,23.52,146.78,,0.902,0.011
2022-01-01 09:00:00+01:00,22.080000000000002,79.54,94.57,41.82,38.849,,18.72,0.552,23.436,153.34,,2.7880000000000003,0.011
2022-01-01 10:00:00+01:00,22.77,79.54,91.63,40.18,38.849,,18.672,0.5760000000000001,23.448,151.70000000000002,,4.3870000000000005,0.011
2022-01-01 11:00:00+01:00,22.540000000000003,79.54,98.0,41.0,38.849,,18.696,0.5760000000000001,23.388,155.8,,3.567,0.011
2022-01-01 12:00:00+01:00,22.77,80.36,99.96,41.0,38.116,,19.512,0.96,23.364,155.8,,2.46,0.011
2022-01-01 13:00:00+01:00,23.0,79.54,99.96,41.0,38.116,0.0,19.488,1.44,23.352,155.8,,1.2710000000000001,0.011
2022-01-01 14:00:00+01:00,22.77,79.54,100.45,41.0,38.116,2.496,19.608,1.968,23.352,157.44,,0.615,0.011
2022-01-01 15:00:00+01:00,22.540000000000003,80.36,99.47,41.82,38.116,4.176,20.256,2.544,23.34,155.8,,0.123,0.011
2022-01-01 16:00:00+01:00,22.540000000000003,79.54,99.47,41.0,38.116,3.936,20.568,4.992,23.364,154.98000000000002,,0.041,0.011
2022-01-01 17:00:00+01:00,23.0,79.54,98.49,38.540000000000006,38.116,6.144,21.336000000000002,3.048,23.388,154.16000000000003,,0.0,0.011
2022-01-01 18:00:00+01:00,22.080000000000002,80.36,98.0,38.540000000000006,38.116,6.12,21.648,1.968,23.436,153.34,,0.0,0.011
2022-01-01 19:00:00+01:00,21.62,80.36,95.55,36.900000000000006,38.116,1.848,21.264,2.472,23.448,150.88000000000002,,0.041,0.011
2022-01-01 20:00:00+01:00,21.62,79.54,98.49,41.0,38.116,0.0,21.024,1.872,23.46,151.70000000000002,,0.041,0.011
2022-01-01 21:00:00+01:00,20.93,78.72,96.53,40.18,37.383,0.0,20.808,1.464,23.484,150.06,,0.041,0.011
2022-01-01 22:00:00+01:00,20.93,77.08000000000001,99.96,41.0,38.116,0.0,20.832,1.272,23.484,152.52,,0.0,0.0
2022-01-01 23:00:00+01:00,21.39,77.08000000000001,100.94,41.0,38.116,,20.856,1.1280000000000001,23.472,152.52,,0.041,0.0
2022-01-02 00:00:00+01:00,21.39,77.9,101.42999999999999,40.18,38.116,,20.52,0.504,23.52,153.34,,0.041,0.0
2022-01-02 01:00:00+01:00,21.16,78.72,102.41,41.0,38.116,,20.424,0.432,23.556,154.98000000000002,,0.0,0.0
2022-01-02 02:00:00+01:00,21.39,78.72,101.92,41.0,38.116,,20.304000000000002,0.432,23.568,155.8,,0.0,0.0
2022-01-02 03:00:00+01:00,21.16,77.9,99.47,40.18,38.116,,20.232,0.84,23.616,152.52,,0.0,0.0
2022-01-02 04:00:00+01:00,21.39,81.18,100.94,40.18,38.116,,19.776,0.72,23.580000000000002,153.34,,0.0,0.0
2022-01-02 05:00:00+01:00,21.39,81.18,104.37,40.18,38.116,,19.68,0.6,23.580000000000002,154.98000000000002,,0.0,0.0
2022-01-02 06:00:00+01:00,21.39,81.18,103.39,40.18,38.116,,18.408,0.744,23.628,154.98000000000002,,0.041,0.0
2022-01-02 07:00:00+01:00,21.39,81.18,104.86,40.18,38.849,0.0,18.96,0.744,23.64,154.98000000000002,,0.041,0.011
2022-01-02 08:00:00+01:00,21.39,81.18,104.86,40.18,38.849,,19.464,1.008,23.7,154.16000000000003,,0.779,0.011
2022-01-02 09:00:00+01:00,21.16,81.18,105.84,40.18,38.849,0.0,19.512,0.96,23.664,155.8,,2.337,0.011
2022-01-02 10:00:00+01:00,21.39,81.18,103.39,40.18,40.315,0.0,19.536,2.328,23.688,152.52,,3.813,0.011
2022-01-02 11:00:00+01:00,20.93,81.18,103.39,41.0,40.315,0.0,18.696,1.6320000000000001,23.664,154.16000000000003,,4.838,0.0
2022-01-02 12:00:00+01:00,20.7,80.36,103.88,41.0,40.315,0.0,18.672,1.296,23.64,155.8,,5.002,0.0
2022-01-02 13:00:00+01:00,20.7,80.36,104.86,41.0,38.849,0.0,19.272000000000002,1.032,23.592,156.62,,3.4850000000000003,0.0
2022-01-02 14:00:00+01:00,20.7,81.18,109.75999999999999,43.46,38.849,0.0,19.512,1.44,23.544,159.08,,1.476,0.0
2022-01-02 15:00:00+01:00,21.16,81.18,107.31,42.64,38.849,0.0,19.584,1.536,23.532,157.44,,0.328,0.0
2022-01-02 16:00:00+01:00,21.16,81.18,108.78,43.46,38.849,0.168,19.776,1.608,23.532,158.26000000000002,,0.041,0.0
2022-01-02 17:00:00+01:00,21.16,81.18,108.28999999999999,41.82,38.849,2.592,19.896,1.728,23.544,157.44,,0.0,0.0
2022-01-02 18:00:00+01:00,21.16,80.36,106.33,41.0,38.849,2.568,19.848,2.736,23.556,154.98000000000002,,0.0,0.0
2022-01-02 19:00:00+01:00,21.62,81.18,106.33,41.0,38.849,0.024,19.656,2.016,23.568,155.8,,0.0,0.0
2022-01-02 20:00:00+01:00,21.16,81.18,105.84,41.0,38.849,0.0,18.312,2.112,23.580000000000002,155.8,,0.0,0.0
2022-01-02 21:00:00+01:00,20.93,80.36,108.78,42.64,39.582,0.0,16.896,2.088,23.580000000000002,159.08,,0.0,0.011
2022-01-02 22:00:00+01:00,21.16,77.08000000000001,102.89999999999999,41.0,39.582,0.0,17.304000000000002,1.224,23.592,154.16000000000003,,0.0,0.011
2022-01-02 23:00:00+01:00,21.16,76.26,101.42999999999999,40.18,39.582,0.0,15.84,0.912,23.628,151.70000000000002,,0.041,0.011
2022-01-03 00:00:00+01:00,20.470000000000002,77.9,100.45,40.18,39.582,,16.32,0.0,23.664,148.42000000000002,,0.0,0.011
2022-01-03 01:00:00+01:00,20.7,77.08000000000001,94.57,41.0,39.582,,15.504,0.0,23.736,142.68,,0.041,0.011
2022-01-03 02:00:00+01:00,20.7,77.9,97.02,41.0,39.582,,15.456,0.0,23.712,147.60000000000002,,0.041,0.011
2022-01-03 03:00:00+01:00,20.7,77.9,91.63,40.18,38.849,,15.432,0.0,23.796,140.22,,0.0,0.011
2022-01-03 04:00:00+01:00,20.470000000000002,80.36,98.49,41.0,39.582,,15.624,0.0,23.712,146.78,,0.0,0.011
2022-01-03 05:00:00+01:00,20.01,81.18,102.89999999999999,41.0,39.582,,15.696,0.312,23.676000000000002,148.42000000000002,,0.0,0.011
2022-01-03 06:00:00+01:00,20.470000000000002,82.0,117.6,41.0,39.582,0.0,16.944,0.6,23.628,153.34,,0.0,0.022
2022-01-03 07:00:00+01:00,20.240000000000002,82.0,148.47,40.18,40.315,0.0,17.592,0.936,23.616,153.34,,0.041,0.022
2022-01-03 08:00:00+01:00,20.7,82.82000000000001,150.92,41.0,39.582,2.424,17.256,1.08,23.580000000000002,153.34,,0.082,0.022
2022-01-03 09:00:00+01:00,20.240000000000002,86.92,167.09,50.02,39.582,2.616,17.736,1.464,23.52,166.46,,0.451,0.022
2022-01-03 10:00:00+01:00,19.78,84.46000000000001,232.75,44.28,49.111,0.024,17.52,1.848,23.52,159.08,,2.009,0.022
2022-01-03 11:00:00+01:00,20.240000000000002,82.82000000000001,227.35999999999999,42.64,38.116,1.704,17.424,1.6560000000000001,23.532,154.16000000000003,,4.264,0.011
2022-01-03 12:00:00+01:00,21.16,81.18,219.51999999999998,41.0,38.116,0.6960000000000001,17.208000000000002,1.584,23.532,150.88000000000002,,5.863,0.011
2022-01-03 13:00:00+01:00,21.16,80.36,221.97,41.0,38.849,0.0,17.088,2.064,23.544,152.52,,4.305000000000001,0.011
2022-01-03 14:00:00+01:00,21.62,80.36,224.42,41.82,38.849,0.0,17.088,1.56,23.52,154.16000000000003,,2.419,0.011
2022-01-03 15:00:00+01:00,21.85,80.36,223.44,41.82,38.849,0.024,17.088,1.536,23.52,155.8,,0.492,0.011
2022-01-03 16:00:00+01:00,21.39,81.18,232.75,43.46,38.849,2.592,17.352,1.536,23.52,156.62,,0.0,0.011
2022-01-03 17:00:00+01:00,20.01,81.18,291.06,41.82,38.849,7.296,17.304000000000002,2.112,23.544,154.98000000000002,,0.0,0.011
2022-01-03 18:00:00+01:00,18.630000000000003,81.18,263.13,41.0,38.116,7.656000000000001,17.016000000000002,1.992,23.580000000000002,154.98000000000002,,0.0,0.011
2022-01-03 19:00:00+01:00,16.560000000000002,82.0,227.85,42.64,38.849,4.992,16.608,1.776,23.604,158.26000000000002,,0.0,0.011
2022-01-03 20:00:00+01:00,16.560000000000002,82.0,228.82999999999998,43.46,38.116,0.12,16.536,1.704,23.616,158.26000000000002,,0.0,0.0
2022-01-03 21:00:00+01:00,15.41,82.0,230.29999999999998,44.28,38.116,0.0,16.296,1.704,23.616,159.9,,0.0,0.011
2022-01-03 22:00:00+01:00,18.17,82.0,224.91,41.82,38.116,0.0,15.504,1.56,23.628,155.8,,0.0,0.011
2022-01-03 23:00:00+01:00,19.09,91.84,109.75999999999999,41.0,38.849,,14.616,1.512,23.64,154.98000000000002,,0.0,0.0
2022-01-04 00:00:00+01:00,19.09,106.60000000000001,102.41,41.0,39.582,,13.704,0.36,23.64,153.34,,0.0,0.0
2022-01-04 01:00:00+01:00,20.01,129.56,101.92,41.0,39.582,,13.752,0.048,23.64,153.34,,0.0,0.0
2022-01-04 02:00:00+01:00,20.01,134.48000000000002,103.39,42.64,39.582,,13.656,0.07200000000000001,23.664,154.16000000000003,,0.0,0.011
2022-01-04 03:00:00+01:00,20.01,135.3,101.42999999999999,41.82,39.582,,13.584,0.048,23.676000000000002,152.52,,0.0,0.011
2022-01-04 04:00:00+01:00,20.01,92.66000000000001,103.39,41.0,39.582,,13.608,0.048,23.664,145.14000000000001,,0.0,0.0
2022-01-04 05:00:00+01:00,19.78,80.36,106.33,41.0,39.582,,14.136000000000001,0.07200000000000001,23.664,141.04000000000002,,0.0,0.0
2022-01-04 06:00:00+01:00,20.7,82.0,156.8,43.46,39.582,0.0,14.88,0.432,23.688,140.22,,0.0,0.0
2022-01-04 07:00:00+01:00,21.39,83.64,230.79,43.46,40.315,0.0,14.904,0.648,23.652,139.4,,0.0,0.0
2022-01-04 08:00:00+01:00,21.16,82.0,284.2,41.82,40.315,4.464,15.84,0.72,23.676000000000002,137.76000000000002,,0.533,0.0
2022-01-04 09:00:00+01:00,21.39,81.18,303.8,41.0,40.315,6.792,15.936,0.744,23.688,136.94,,1.681,0.0
2022-01-04 10:00:00+01:00,21.39,82.0,296.94,42.64,40.315,4.632,15.744,0.768,23.688,136.12,,2.009,0.0
2022-01-04 11:00:00+01:00,21.39,82.82000000000001,313.11,37.720000000000006,41.048,2.64,15.432,0.648,23.676000000000002,141.04000000000002,,1.353,0.011
2022-01-04 12:00:00+01:00,21.39,83.64,316.05,36.900000000000006,41.048,1.1280000000000001,16.272000000000002,0.768,23.676000000000002,141.86,,1.2710000000000001,0.022
2022-01-04 13:00:00+01:00,21.85,82.0,311.15,42.64,40.315,0.0,16.056,1.8,23.664,139.4,,0.8200000000000001,0.011
2022-01-04 14:00:00+01:00,21.85,81.18,305.76,41.82,38.849,0.0,15.84,1.248,23.628,138.58,,0.41000000000000003,0.011
2022-01-04 15:00:00+01:00,21.62,81.18,307.71999999999997,41.0,38.849,0.024,16.632,0.8160000000000001,23.64,143.5,,0.082,0.011
2022-01-04 16:00:00+01:00,21.62,81.18,286.15999999999997,41.82,38.849,3.576,16.656,0.672,23.628,137.76000000000002,,0.0,0.011
2022-01-04 17:00:00+01:00,21.62,80.36,289.59,41.0,40.315,6.24,17.64,1.6320000000000001,23.592,135.3,,0.0,0.011
2022-01-04 18:00:00+01:00,21.62,81.18,289.1,41.0,41.048,6.024,17.328,0.84,23.580000000000002,141.86,,0.0,0.011
2022-01-04 19:00:00+01:00,21.39,81.18,280.28,41.0,43.247,1.848,16.968,0.8160000000000001,23.568,145.14000000000001,,0.0,0.011
2022-01-04 20:00:00+01:00,21.62,81.18,230.79,41.82,43.247,,17.064,0.984,23.532,145.96,,0.0,0.011
2022-01-04 21:00:00+01:00,21.62,80.36,226.38,41.82,43.247,,16.104,1.032,23.532,145.14000000000001,,0.0,0.011
2022-01-04 22:00:00+01:00,21.62,77.9,219.51999999999998,41.0,41.781,,15.432,0.648,23.544,153.34,,0.0,0.011
2022-01-04 23:00:00+01:00,22.080000000000002,77.9,109.27,41.82,41.048,,14.712,0.8160000000000001,23.568,153.34,,0.0,0.011
2022-01-05 00:00:00+01:00,21.62,82.0,104.37,43.46,39.582,,14.424,1.464,23.568,156.62,,0.0,0.011
2022-01-05 01:00:00+01:00,21.62,82.0,104.37,43.46,39.582,,14.592,0.096,23.568,155.8,,0.0,0.0
2022-01-05 02:00:00+01:00,22.080000000000002,82.0,102.41,41.82,38.849,,14.832,0.07200000000000001,23.580000000000002,152.52,,0.0,0.0
2022-01-05 03:00:00+01:00,21.62,81.18,102.41,41.0,38.849,,14.64,0.048,23.592,151.70000000000002,,0.0,0.0
2022-01-05 04:00:00+01:00,21.85,82.82000000000001,103.88,41.0,38.849,,14.664,0.07200000000000001,23.604,150.88000000000002,,0.0,0.0
2022-01-05 05:00:00+01:00,21.62,82.82000000000001,104.37,41.82,38.849,,14.688,0.07200000000000001,23.64,150.06,,0.0,0.0
2022-01-05 06:00:00+01:00,21.85,83.64,106.33,42.64,39.582,0.0,17.328,0.552,23.64,152.52,,0.0,0.0
2022-01-05 07:00:00+01:00,21.39,84.46000000000001,105.84,41.0,39.582,0.12,17.28,0.792,23.592,152.52,,0.0,0.0
2022-01-05 08:00:00+01:00,21.16,84.46000000000001,107.31,41.82,41.048,1.992,18.12,0.888,23.604,154.16000000000003,,0.082,0.011
2022-01-05 09:00:00+01:00,21.16,83.64,106.33,41.0,41.781,0.12,18.024,0.96,23.616,153.34,,0.246,0.011
2022-01-05 10:00:00+01:00,20.7,84.46000000000001,108.28999999999999,41.82,44.713,0.0,18.216,0.936,23.64,154.98000000000002,,0.451,0.011
2022-01-05 11:00:00+01:00,20.93,85.28,111.72,44.28,46.912,0.0,18.744,2.376,23.652,159.08,,1.0250000000000001,0.011
2022-01-05 12:00:00+01:00,20.7,84.46000000000001,108.28999999999999,41.82,46.912,0.0,18.48,1.968,23.664,154.16000000000003,,0.861,0.011
2022-01-05 13:00:00+01:00,20.240000000000002,84.46000000000001,109.27,42.64,47.644999999999996,0.0,18.552,1.464,23.664,156.62,,0.492,0.011
2022-01-05 14:00:00+01:00,19.78,83.64,110.25,43.46,46.179,0.0,18.336000000000002,1.344,23.652,155.8,,0.28700000000000003,0.0
2022-01-05 15:00:00+01:00,19.78,85.28,112.21,44.28,44.713,0.264,18.48,0.912,23.652,154.98000000000002,,0.082,0.0
2022-01-05 16:00:00+01:00,19.09,84.46000000000001,113.19,45.1,43.98,2.592,18.432000000000002,0.792,23.664,156.62,,0.0,0.011
2022-01-05 17:00:00+01:00,19.32,83.64,107.8,41.82,43.98,6.432,18.864,0.792,23.688,154.16000000000003,,0.0,0.022
2022-01-05 18:00:00+01:00,19.55,83.64,106.33,41.0,43.98,4.32,18.36,0.792,23.688,152.52,,0.0,0.022
2022-01-05 19:00:00+01:00,19.32,84.46000000000001,106.33,41.0,44.713,3.504,18.48,0.792,23.736,151.70000000000002,,0.0,0.022
2022-01-05 20:00:00+01:00,19.32,83.64,103.88,41.82,44.713,0.096,17.688,0.768,23.784,152.52,,0.0,0.022
2022-01-05 21:00:00+01:00,19.32,83.64,107.31,42.64,44.713,0.0,17.28,0.768,23.784,154.98000000000002,,0.0,0.011
2022-01-05 22:00:00+01:00,20.240000000000002,81.18,104.37,41.0,43.247,0.0,16.2,0.768,23.808,152.52,,0.0,0.011
2022-01-05 23:00:00+01:00,21.39,82.0,107.31,42.64,43.247,0.0,16.128,0.768,23.832,154.16000000000003,,0.0,0.011
2022-01-06 00:00:00+01:00,21.39,86.92,119.07,49.2,42.513999999999996,,16.296,0.72,23.856,164.82000000000002,,0.0,0.022
2022-01-06 01:00:00+01:00,21.39,86.92,113.19,45.92,41.781,,16.536,0.864,23.868000000000002,160.72,,0.0,0.011
2022-01-06 02:00:00+01:00,21.85,86.10000000000001,109.27,43.46,41.781,,16.464,0.264,23.868000000000002,156.62,,0.0,0.011
2022-01-06 03:00:00+01:00,21.85,86.92,115.14999999999999,45.92,41.781,,16.152,0.28800000000000003,23.856,160.72,,0.0,0.011
2022-01-06 04:00:00+01:00,21.85,89.38000000000001,108.28999999999999,41.0,41.781,,16.224,0.40800000000000003,23.82,155.8,,0.0,0.011
2022-01-06 05:00:00+01:00,21.39,90.2,111.72,41.0,44.713,,15.672,0.36,23.832,158.26000000000002,,0.0,0.022
2022-01-06 06:00:00+01:00,21.16,90.2,162.19,42.64,46.179,0.0,17.352,0.888,23.832,162.36,,0.0,0.022
2022-01-06 07:00:00+01:00,21.85,89.38000000000001,235.69,43.46,47.644999999999996,0.0,17.952,1.1280000000000001,23.82,161.54000000000002,,0.041,0.022
2022-01-06 08:00:00+01:00,21.85,90.2,299.39,43.46,48.378,4.776,17.88,1.248,23.796,162.36,,0.5740000000000001,0.011
2022-01-06 09:00:00+01:00,21.85,89.38000000000001,307.71999999999997,41.82,47.644999999999996,2.496,18.12,1.752,23.808,159.08,,1.8860000000000001,0.011
2022-01-06 10:00:00+01:00,21.85,89.38000000000001,297.92,41.82,47.644999999999996,0.024,18.12,1.464,23.808,160.72,,2.706,0.011
2022-01-06 11:00:00+01:00,21.62,88.56,307.23,40.18,46.912,0.0,17.736,1.8,23.796,157.44,,3.7310000000000003,0.011
2022-01-06 12:00:00+01:00,21.85,87.74000000000001,308.21,41.0,46.179,0.0,17.544,1.56,23.796,157.44,,3.116,0.011
2022-01-06 13:00:00+01:00,21.85,86.92,301.84,40.18,44.713,0.0,17.472,0.744,23.772000000000002,158.26000000000002,,1.927,0.022
2022-01-06 14:00:00+01:00,21.39,88.56,306.74,42.64,46.179,0.0,18.024,0.96,23.76,160.72,,1.435,0.011
2022-01-06 15:00:00+01:00,21.39,87.74000000000001,311.64,41.0,46.179,0.12,17.52,1.2,23.748,155.8,,0.615,0.011
2022-01-06 16:00:00+01:00,21.62,86.92,309.68,41.82,46.179,6.768,17.712,1.68,23.76,155.8,,0.041,0.022
2022-01-06 17:00:00+01:00,21.39,87.74000000000001,312.13,41.0,46.912,7.416,17.76,1.776,23.808,157.44,,0.0,0.022
2022-01-06 18:00:00+01:00,21.39,87.74000000000001,312.13,40.18,48.378,7.056,17.976,1.68,23.844,159.08,,0.0,0.011
2022-01-06 19:00:00+01:00,21.39,87.74000000000001,313.11,41.0,50.577,6.408,18.048000000000002,1.224,23.856,159.08,,0.0,0.011
2022-01-06 20:00:00+01:00,21.16,88.56,308.7,41.0,50.577,1.56,17.76,0.648,23.868000000000002,160.72,,0.0,0.022
2022-01-06 21:00:00+01:00,21.39,89.38000000000001,240.59,45.1,49.844,0.0,16.536,0.84,23.88,164.82000000000002,,0.0,0.011
2022-01-06 22:00:00+01:00,22.080000000000002,86.92,119.56,42.64,47.644999999999996,0.0,16.296,0.72,23.904,159.9,,0.0,0.011
2022-01-06 23:00:00+01:00,22.77,86.92,108.78,41.82,47.644999999999996,0.0,16.272000000000002,0.6960000000000001,23.916,158.26000000000002,,0.0,0.011
2022-01-07 00:00:00+01:00,21.85,87.74000000000001,108.78,42.64,47.644999999999996,0.0,14.472,0.24,23.916,156.62,,0.0,0.0
2022-01-07 01:00:00+01:00,21.62,88.56,108.78,41.82,46.912,,14.424,0.0,23.94,154.98000000000002,,0.0,0.0
2022-01-07 02:00:00+01:00,22.080000000000002,88.56,110.25,42.64,46.912,,14.376,0.0,23.94,155.8,,0.0,0.0
2022-01-07 03:00:00+01:00,21.85,87.74000000000001,107.8,41.0,46.912,,14.280000000000001,0.0,23.928,154.16000000000003,,0.0,0.0
2022-01-07 04:00:00+01:00,21.85,91.84,114.17,44.28,48.378,,14.4,0.0,23.916,159.9,,0.0,0.0
2022-01-07 05:00:00+01:00,21.85,91.02000000000001,115.14999999999999,43.46,50.577,,14.352,0.0,23.916,159.9,,0.0,0.0
2022-01-07 06:00:00+01:00,20.7,91.02000000000001,164.64,44.28,50.577,0.0,15.984,0.6960000000000001,23.916,160.72,,0.0,0.0
2022-01-07 07:00:00+01:00,21.62,90.2,233.73,41.0,51.31,0.0,15.912,0.8160000000000001,23.916,159.08,,0.041,0.0
2022-01-07 08:00:00+01:00,20.93,90.2,279.79,41.0,51.31,0.0,15.888,0.936,23.94,158.26000000000002,,1.6400000000000001,0.0
2022-01-07 09:00:00+01:00,21.16,90.2,310.65999999999997,40.18,50.577,2.136,15.864,1.344,23.952,158.26000000000002,,4.961,0.011
2022-01-07 10:00:00+01:00,21.39,89.38000000000001,296.45,41.0,49.111,,15.792,0.768,23.976,147.60000000000002,,8.159,0.011
2022-01-07 11:00:00+01:00,21.39,89.38000000000001,309.68,41.0,49.111,,15.84,0.744,23.952,145.96,,9.758000000000001,0.011
2022-01-07 12:00:00+01:00,21.62,90.2,311.15,41.0,49.111,,15.864,0.744,23.928,148.42000000000002,,9.594000000000001,0.011
2022-01-07 13:00:00+01:00,21.62,90.2,305.27,41.0,48.378,,15.864,0.744,23.928,143.5,,7.79,0.011
2022-01-07 14:00:00+01:00,21.39,89.38000000000001,307.71999999999997,41.82,47.644999999999996,,15.936,0.8160000000000001,23.928,142.68,,4.428,0.011
2022-01-07 15:00:00+01:00,21.62,89.38000000000001,311.64,41.0,48.378,0.12,16.080000000000002,1.008,23.916,141.86,,1.107,0.0
2022-01-07 16:00:00+01:00,21.85,89.38000000000001,313.11,44.28,49.844,4.968,16.392,1.2,23.904,149.24,,0.041,0.011
2022-01-07 17:00:00+01:00,21.85,88.56,315.07,42.64,51.31,4.728,16.44,2.088,23.904,146.78,,0.0,0.011
2022-01-07 18:00:00+01:00,21.39,88.56,314.58,41.82,52.043,4.776,16.368000000000002,1.704,23.904,148.42000000000002,,0.0,0.011
2022-01-07 19:00:00+01:00,21.16,89.38000000000001,311.64,42.64,52.043,4.272,16.656,1.488,23.904,144.32000000000002,,0.0,0.011
2022-01-07 20:00:00+01:00,21.16,88.56,270.48,41.82,52.043,0.12,16.368000000000002,1.416,23.904,154.16000000000003,,0.0,0.011
2022-01-07 21:00:00+01:00,21.16,90.2,229.32,44.28,52.043,0.0,15.36,0.624,23.904,155.8,,0.0,0.011
2022-01-07 22:00:00+01:00,21.16,87.74000000000001,121.03,44.28,49.844,0.0,14.496,0.12,23.916,149.24,,0.0,0.022
2022-01-07 23:00:00+01:00,20.93,87.74000000000001,111.23,43.46,49.111,0.0,13.992,0.096,23.928,141.86,,0.0,0.011
2022-01-08 00:00:00+01:00,20.7,89.38000000000001,107.31,41.0,50.577,0.0,12.72,0.07200000000000001,23.928,141.04000000000002,,0.0,0.011
2022-01-08 01:00:00+01:00,21.39,89.38000000000001,106.82,41.0,50.577,0.0,12.336,0.07200000000000001,23.928,145.96,,0.0,0.011
2022-01-08 02:00:00+01:00,21.39,90.2,110.25,43.46,50.577,0.0,12.432,0.096,23.928,154.98000000000002,,0.0,0.011
2022-01-08 03:00:00+01:00,21.16,89.38000000000001,108.78,41.82,50.577,0.0,12.336,0.07200000000000001,23.94,154.16000000000003,,0.0,0.011
2022-01-08 04:00:00+01:00,20.93,89.38000000000001,108.28999999999999,41.82,51.31,,12.120000000000001,0.07200000000000001,23.928,153.34,,0.0,0.011
2022-01-08 05:00:00+01:00,20.93,89.38000000000001,109.27,41.0,52.043,,12.024000000000001,0.07200000000000001,23.952,151.70000000000002,,0.0,0.011
2022-01-08 06:00:00+01:00,20.93,90.2,105.84,40.18,51.31,0.0,12.696,0.24,23.964000000000002,149.24,,0.0,0.011
2022-01-08 07:00:00+01:00,20.7,90.2,78.4,40.18,51.31,0.0,13.224,1.1280000000000001,23.988,147.60000000000002,,0.041,0.011
2022-01-08 08:00:00+01:00,21.16,90.2,78.4,41.82,49.844,0.0,13.776,1.6320000000000001,23.976,141.86,,1.0250000000000001,0.011
2022-01-08 09:00:00+01:00,21.39,91.02000000000001,81.34,42.64,50.577,0.0,14.088000000000001,2.472,23.988,146.78,,3.608,0.011
2022-01-08 10:00:00+01:00,21.16,90.2,78.89,41.0,52.775999999999996,0.0,13.824,1.488,23.976,150.88000000000002,,5.74,0.0
2022-01-08 11:00:00+01:00,20.93,91.02000000000001,79.38,41.82,51.31,0.0,13.68,1.224,23.964000000000002,150.06,,6.232,0.0
2022-01-08 12:00:00+01:00,21.39,91.02000000000001,80.36,42.64,51.31,0.0,13.68,1.296,23.952,150.88000000000002,,5.33,0.0
2022-01-08 13:00:00+01:00,21.39,91.02000000000001,89.17999999999999,41.82,52.043,0.0,13.752,0.84,23.94,150.88000000000002,,4.018,0.011
2022-01-08 14:00:00+01:00,21.39,91.84,105.84,41.82,52.043,0.0,13.536,0.5760000000000001,23.94,145.96,,2.132,0.011
2022-01-08 15:00:00+01:00,21.39,91.84,107.8,41.82,52.775999999999996,0.0,13.68,0.5760000000000001,23.928,145.96,,0.5740000000000001,0.011
2022-01-08 16:00:00+01:00,21.39,90.2,109.75999999999999,41.82,52.043,0.0,13.848,1.3920000000000001,23.94,147.60000000000002,,0.0,0.0
2022-01-08 17:00:00+01:00,21.39,89.38000000000001,107.31,41.0,52.043,0.0,13.512,1.968,23.916,148.42000000000002,,0.0,0.0
2022-01-08 18:00:00+01:00,21.16,89.38000000000001,106.82,41.0,52.775999999999996,0.0,13.512,1.704,23.916,149.24,,0.0,0.0
2022-01-08 19:00:00+01:00,21.39,89.38000000000001,107.31,41.0,54.975,0.0,13.464,0.984,23.928,148.42000000000002,,0.0,0.0
2022-01-08 20:00:00+01:00,21.39,88.56,106.33,41.0,55.708,0.0,13.128,0.672,23.94,148.42000000000002,,0.0,0.0
2022-01-08 21:00:00+01:00,21.39,89.38000000000001,108.78,41.82,54.242,0.0,12.648,0.096,23.94,146.78,,0.0,0.0
2022-01-08 22:00:00+01:00,21.39,88.56,107.8,41.82,52.775999999999996,0.0,12.48,0.07200000000000001,23.928,145.14000000000001,,0.0,0.0
2022-01-08 23:00:00+01:00,21.39,88.56,104.37,41.0,52.775999999999996,,12.024000000000001,0.07200000000000001,23.94,146.78,,0.0,0.0
2022-01-09 00:00:00+01:00,21.62,90.2,113.67999999999999,45.1,53.509,1.032,11.64,0.14400000000000002,22.896,148.42000000000002,,0.0,0.0
2022-01-09 01:00:00+01:00,21.39,88.56,108.28999999999999,41.82,52.043,,11.184000000000001,0.07200000000000001,22.008,149.24,,0.0,0.0
