,Biomass,Fossil Brown coal/Lignite,Fossil Gas,Fossil Hard coal,Hydro Run-of-river and poundage,Hydro Water Reservoir,Nuclear,Solar,Wind Onshore
2021-12-25 04:45:00+02:00,70.0,1045.0,1214.0,49.0,670.0,196.0,1413.0,0.0,2155.0
2021-12-25 05:00:00+02:00,69.0,1044.0,1214.0,49.0,686.0,203.0,1413.0,0.0,2136.0
2021-12-25 05:15:00+02:00,70.0,1031.0,1200.0,49.0,662.0,199.0,1413.0,0.0,2199.0
2021-12-25 05:30:00+02:00,69.0,1034.0,1202.0,49.0,666.0,200.0,1413.0,0.0,2198.0
2021-12-25 05:45:00+02:00,67.0,1035.0,1200.0,49.0,660.0,202.0,1413.0,0.0,2242.0
2021-12-25 06:00:00+02:00,67.0,1015.0,1176.0,48.0,628.0,233.0,1413.0,0.0,2290.0
2021-12-25 06:15:00+02:00,66.0,965.0,1177.0,48.0,657.0,253.0,1414.0,0.0,2277.0
2021-12-25 06:30:00+02:00,67.0,921.0,1199.0,48.0,711.0,278.0,1413.0,0.0,2240.0
2021-12-25 06:45:00+02:00,65.0,934.0,1207.0,48.0,728.0,274.0,1414.0,0.0,2224.0
2021-12-25 07:00:00+02:00,67.0,1015.0,1199.0,48.0,774.0,273.0,1413.0,0.0,2247.0
2021-12-25 07:15:00+02:00,67.0,1012.0,1190.0,48.0,760.0,263.0,1414.0,0.0,2298.0
2021-12-25 07:30:00+02:00,67.0,1009.0,1197.0,48.0,775.0,270.0,1413.0,0.0,2337.0
2021-12-25 07:45:00+02:00,68.0,1003.0,1190.0,48.0,765.0,269.0,1414.0,0.0,2365.0
2021-12-25 08:00:00+02:00,68.0,975.0,1159.0,48.0,797.0,329.0,1413.0,0.0,2324.0
2021-12-25 08:15:00+02:00,68.0,981.0,1170.0,48.0,844.0,341.0,1413.0,2.0,2279.0
2021-12-25 08:30:00+02:00,68.0,1000.0,1188.0,48.0,885.0,362.0,1414.0,12.0,2216.0
2021-12-25 08:45:00+02:00,69.0,1025.0,1209.0,48.0,923.0,388.0,1413.0,21.0,2115.0
2021-12-25 09:00:00+02:00,69.0,1013.0,1237.0,48.0,900.0,383.0,1414.0,34.0,2078.0
2021-12-25 09:15:00+02:00,69.0,1009.0,1237.0,48.0,895.0,384.0,1413.0,55.0,2059.0
2021-12-25 09:30:00+02:00,69.0,959.0,1239.0,48.0,901.0,390.0,1414.0,79.0,2082.0
2021-12-25 09:45:00+02:00,68.0,952.0,1235.0,49.0,897.0,384.0,1414.0,92.0,2095.0
2021-12-25 10:00:00+02:00,69.0,942.0,1220.0,48.0,878.0,305.0,1414.0,116.0,2071.0
2021-12-25 10:15:00+02:00,70.0,933.0,1211.0,48.0,861.0,298.0,1414.0,132.0,2089.0
2021-12-25 10:30:00+02:00,69.0,923.0,1199.0,48.0,839.0,289.0,1414.0,165.0,2076.0
2021-12-25 10:45:00+02:00,69.0,896.0,1160.0,48.0,819.0,268.0,1414.0,200.0,2109.0
2021-12-25 11:00:00+02:00,69.0,895.0,1162.0,48.0,847.0,142.0,1414.0,224.0,2137.0
2021-12-25 11:15:00+02:00,70.0,883.0,1154.0,48.0,826.0,123.0,1414.0,272.0,2129.0
2021-12-25 11:30:00+02:00,70.0,876.0,1140.0,48.0,801.0,116.0,1414.0,314.0,2129.0
2021-12-25 11:45:00+02:00,69.0,884.0,1152.0,49.0,737.0,107.0,1414.0,329.0,2109.0
2021-12-25 12:00:00+02:00,69.0,885.0,1154.0,49.0,701.0,113.0,1414.0,332.0,2123.0
2021-12-25 12:15:00+02:00,68.0,882.0,1152.0,49.0,695.0,112.0,1414.0,343.0,2097.0
2021-12-25 12:30:00+02:00,69.0,883.0,1156.0,48.0,697.0,112.0,1414.0,317.0,2100.0
2021-12-25 12:45:00+02:00,69.0,880.0,1149.0,48.0,690.0,108.0,1414.0,319.0,2103.0
2021-12-25 13:00:00+02:00,68.0,885.0,1143.0,50.0,730.0,120.0,1414.0,319.0,2078.0
2021-12-25 13:15:00+02:00,69.0,880.0,1146.0,50.0,679.0,121.0,1414.0,292.0,2084.0
2021-12-25 13:30:00+02:00,69.0,893.0,1163.0,50.0,710.0,95.0,1413.0,264.0,2054.0
2021-12-25 13:45:00+02:00,68.0,906.0,1181.0,50.0,742.0,102.0,1414.0,222.0,2018.0
2021-12-25 14:00:00+02:00,69.0,916.0,1194.0,50.0,796.0,109.0,1413.0,216.0,1943.0
2021-12-25 14:15:00+02:00,69.0,907.0,1181.0,50.0,815.0,176.0,1414.0,210.0,1865.0
2021-12-25 14:30:00+02:00,71.0,917.0,1186.0,50.0,832.0,191.0,1413.0,186.0,1818.0
2021-12-25 14:45:00+02:00,71.0,927.0,1199.0,50.0,855.0,199.0,1413.0,152.0,1792.0
2021-12-25 15:00:00+02:00,71.0,932.0,1240.0,50.0,842.0,230.0,1413.0,106.0,1791.0
2021-12-25 15:15:00+02:00,70.0,916.0,1283.0,50.0,807.0,229.0,1413.0,69.0,1841.0
2021-12-25 15:30:00+02:00,70.0,922.0,1291.0,49.0,813.0,231.0,1414.0,42.0,1864.0
2021-12-25 15:45:00+02:00,70.0,926.0,1297.0,48.0,829.0,231.0,1414.0,28.0,1873.0
2021-12-25 16:00:00+02:00,69.0,899.0,1219.0,49.0,802.0,192.0,1414.0,19.0,1904.0
2021-12-25 16:15:00+02:00,70.0,918.0,1194.0,50.0,862.0,191.0,1414.0,10.0,1872.0
2021-12-25 16:30:00+02:00,71.0,948.0,1290.0,50.0,885.0,191.0,1414.0,6.0,1875.0
2021-12-25 16:45:00+02:00,71.0,1047.0,1304.0,49.0,881.0,197.0,1411.0,3.0,1890.0
2021-12-25 17:00:00+02:00,70.0,1062.0,1261.0,49.0,750.0,258.0,1411.0,0.0,1891.0
2021-12-25 17:15:00+02:00,69.0,1076.0,1277.0,49.0,799.0,260.0,1411.0,0.0,1870.0
2021-12-25 17:30:00+02:00,70.0,1080.0,1278.0,49.0,805.0,260.0,1410.0,0.0,1871.0
2021-12-25 17:45:00+02:00,70.0,1072.0,1271.0,49.0,784.0,264.0,1410.0,0.0,1934.0
2021-12-25 18:00:00+02:00,70.0,1053.0,1259.0,50.0,921.0,317.0,1411.0,0.0,2017.0
2021-12-25 18:15:00+02:00,69.0,980.0,1225.0,50.0,941.0,305.0,1411.0,0.0,2019.0
2021-12-25 18:30:00+02:00,70.0,923.0,1197.0,50.0,1047.0,237.0,1411.0,0.0,1966.0
2021-12-25 18:45:00+02:00,70.0,930.0,1208.0,49.0,1081.0,240.0,1410.0,0.0,1877.0
2021-12-25 19:00:00+02:00,70.0,937.0,1207.0,49.0,1107.0,249.0,1411.0,0.0,1823.0
2021-12-25 19:15:00+02:00,70.0,929.0,1199.0,49.0,1089.0,250.0,1410.0,0.0,1886.0
2021-12-25 19:30:00+02:00,69.0,915.0,1187.0,49.0,1055.0,252.0,1410.0,0.0,1943.0
2021-12-25 19:45:00+02:00,68.0,902.0,1173.0,49.0,1013.0,254.0,1410.0,0.0,2026.0
2021-12-25 20:00:00+02:00,69.0,893.0,1166.0,50.0,984.0,261.0,1411.0,0.0,2100.0
2021-12-25 20:15:00+02:00,69.0,886.0,1163.0,50.0,976.0,263.0,1410.0,0.0,2119.0
2021-12-25 20:30:00+02:00,70.0,885.0,1159.0,50.0,961.0,265.0,1410.0,0.0,2132.0
2021-12-25 20:45:00+02:00,70.0,884.0,1155.0,49.0,953.0,259.0,1411.0,0.0,2114.0
2021-12-25 21:00:00+02:00,70.0,900.0,1175.0,49.0,1025.0,188.0,1411.0,0.0,2130.0
2021-12-25 21:15:00+02:00,70.0,891.0,1162.0,49.0,986.0,183.0,1411.0,0.0,2135.0
2021-12-25 21:45:00+02:00,69.0,891.0,1164.0,49.0,864.0,143.0,1411.0,2.0,2188.0
2021-12-25 22:00:00+02:00,69.0,916.0,1193.0,49.0,932.0,79.0,1411.0,1.0,2210.0
2021-12-25 22:15:00+02:00,68.0,914.0,1192.0,49.0,932.0,77.0,1411.0,0.0,2190.0
2021-12-25 22:30:00+02:00,67.0,902.0,1177.0,49.0,889.0,76.0,1411.0,0.0,2186.0
2021-12-25 22:45:00+02:00,66.0,886.0,1155.0,50.0,870.0,73.0,1412.0,0.0,2231.0
2021-12-25 23:00:00+02:00,63.0,913.0,1187.0,50.0,753.0,102.0,1411.0,0.0,2243.0
2021-12-25 23:15:00+02:00,64.0,917.0,1190.0,50.0,743.0,107.0,1413.0,0.0,2201.0
2021-12-25 23:30:00+02:00,64.0,922.0,1197.0,51.0,756.0,108.0,1414.0,0.0,2116.0
2021-12-25 23:45:00+02:00,63.0,928.0,1205.0,51.0,772.0,107.0,1413.0,0.0,2012.0
2021-12-26 00:00:00+02:00,64.0,929.0,1193.0,50.0,808.0,71.0,1413.0,0.0,1979.0
2021-12-26 00:15:00+02:00,63.0,917.0,1179.0,50.0,781.0,64.0,1413.0,0.0,1933.0
2021-12-26 00:30:00+02:00,63.0,935.0,1192.0,51.0,815.0,64.0,1413.0,0.0,1797.0
2021-12-26 01:00:00+02:00,64.0,970.0,1219.0,51.0,722.0,64.0,1413.0,0.0,1538.0
2021-12-26 01:15:00+02:00,63.0,962.0,1210.0,51.0,726.0,135.0,1414.0,0.0,1434.0
2021-12-26 01:30:00+02:00,63.0,945.0,1196.0,49.0,702.0,174.0,1414.0,0.0,1412.0
2021-12-26 01:45:00+02:00,64.0,932.0,1256.0,49.0,648.0,196.0,1414.0,0.0,1355.0
2021-12-26 02:00:00+02:00,63.0,925.0,1230.0,50.0,610.0,198.0,1414.0,0.0,1279.0
2021-12-26 02:15:00+02:00,61.0,948.0,1193.0,50.0,694.0,196.0,1413.0,0.0,1102.0
2021-12-26 02:30:00+02:00,64.0,962.0,1210.0,49.0,731.0,197.0,1413.0,0.0,998.0
2021-12-26 02:45:00+02:00,64.0,962.0,1241.0,49.0,732.0,197.0,1413.0,0.0,952.0
2021-12-26 03:00:00+02:00,63.0,925.0,1275.0,49.0,651.0,197.0,1412.0,0.0,962.0
2021-12-26 03:15:00+02:00,63.0,925.0,1280.0,50.0,663.0,197.0,1413.0,0.0,878.0
2021-12-26 03:30:00+02:00,65.0,926.0,1283.0,49.0,670.0,196.0,1413.0,0.0,840.0
2021-12-26 03:45:00+02:00,64.0,942.0,1274.0,49.0,651.0,196.0,1412.0,0.0,850.0
2021-12-26 04:00:00+02:00,63.0,952.0,1250.0,49.0,605.0,197.0,1413.0,0.0,908.0
2021-12-26 04:15:00+02:00,63.0,899.0,1228.0,50.0,607.0,197.0,1413.0,0.0,936.0
2021-12-26 04:30:00+02:00,64.0,920.0,1175.0,50.0,655.0,198.0,1412.0,0.0,943.0
2021-12-26 04:45:00+02:00,64.0,918.0,1174.0,50.0,662.0,197.0,1412.0,0.0,929.0
2021-12-26 05:00:00+02:00,64.0,915.0,1163.0,50.0,661.0,197.0,1413.0,0.0,896.0
2021-12-26 05:15:00+02:00,65.0,902.0,1185.0,51.0,636.0,190.0,1413.0,0.0,905.0
2021-12-26 05:30:00+02:00,65.0,900.0,1191.0,50.0,628.0,189.0,1413.0,0.0,955.0
2021-12-26 05:45:00+02:00,63.0,895.0,1208.0,50.0,626.0,199.0,1413.0,0.0,936.0
2021-12-26 06:00:00+02:00,63.0,896.0,1249.0,50.0,649.0,250.0,1413.0,0.0,937.0
2021-12-26 06:15:00+02:00,63.0,899.0,1275.0,50.0,655.0,183.0,1413.0,0.0,902.0
2021-12-26 06:30:00+02:00,64.0,903.0,1356.0,49.0,647.0,159.0,1413.0,0.0,840.0
2021-12-26 06:45:00+02:00,64.0,922.0,1376.0,51.0,701.0,167.0,1412.0,0.0,761.0
2021-12-26 07:00:00+02:00,65.0,940.0,1378.0,49.0,809.0,167.0,1412.0,0.0,740.0
2021-12-26 07:15:00+02:00,65.0,948.0,1379.0,50.0,837.0,171.0,1413.0,0.0,777.0
2021-12-26 07:30:00+02:00,65.0,938.0,1379.0,50.0,818.0,243.0,1412.0,0.0,798.0
2021-12-26 07:45:00+02:00,65.0,949.0,1377.0,49.0,845.0,266.0,1413.0,0.0,776.0
2021-12-26 08:00:00+02:00,65.0,1047.0,1377.0,49.0,946.0,435.0,1413.0,0.0,694.0
2021-12-26 08:15:00+02:00,64.0,1151.0,1390.0,49.0,1002.0,472.0,1412.0,0.0,605.0
2021-12-26 08:30:00+02:00,66.0,1188.0,1519.0,49.0,974.0,458.0,1413.0,0.0,567.0
2021-12-26 08:45:00+02:00,65.0,1193.0,1620.0,49.0,986.0,468.0,1412.0,1.0,494.0
2021-12-26 09:00:00+02:00,66.0,1180.0,1641.0,49.0,943.0,453.0,1412.0,3.0,448.0
2021-12-26 09:15:00+02:00,66.0,1171.0,1775.0,49.0,910.0,419.0,1413.0,6.0,453.0
2021-12-26 09:30:00+02:00,66.0,1180.0,1796.0,49.0,933.0,431.0,1412.0,11.0,421.0
2021-12-26 09:45:00+02:00,65.0,1183.0,1808.0,49.0,943.0,440.0,1413.0,15.0,390.0
2021-12-26 10:00:00+02:00,65.0,1177.0,1809.0,49.0,946.0,337.0,1413.0,21.0,360.0
2021-12-26 10:15:00+02:00,67.0,1177.0,1813.0,50.0,945.0,336.0,1412.0,28.0,357.0
2021-12-26 10:30:00+02:00,67.0,1181.0,1812.0,50.0,957.0,334.0,1413.0,32.0,336.0
2021-12-26 10:45:00+02:00,65.0,1181.0,1809.0,50.0,963.0,338.0,1412.0,34.0,324.0
2021-12-26 11:00:00+02:00,64.0,1181.0,1807.0,50.0,961.0,301.0,1412.0,38.0,317.0
2021-12-26 11:15:00+02:00,63.0,1178.0,1806.0,50.0,956.0,294.0,1412.0,37.0,345.0
2021-12-26 11:30:00+02:00,63.0,930.0,1809.0,50.0,1033.0,318.0,1412.0,38.0,357.0
2021-12-26 11:45:00+02:00,65.0,938.0,1823.0,50.0,1039.0,362.0,1412.0,36.0,350.0
2021-12-26 12:00:00+02:00,66.0,945.0,1845.0,50.0,1021.0,485.0,1412.0,36.0,344.0
2021-12-26 12:15:00+02:00,66.0,923.0,1843.0,49.0,945.0,549.0,1412.0,39.0,341.0
2021-12-26 12:30:00+02:00,67.0,917.0,1843.0,49.0,933.0,546.0,1412.0,38.0,367.0
2021-12-26 12:45:00+02:00,66.0,912.0,1844.0,50.0,915.0,547.0,1412.0,41.0,406.0
2021-12-26 13:00:00+02:00,66.0,911.0,1846.0,50.0,777.0,585.0,1412.0,40.0,424.0
2021-12-26 13:15:00+02:00,66.0,913.0,1848.0,50.0,762.0,581.0,1412.0,47.0,436.0
2021-12-26 13:30:00+02:00,65.0,996.0,1847.0,51.0,746.0,551.0,1412.0,47.0,406.0
2021-12-26 13:45:00+02:00,65.0,1066.0,1844.0,51.0,740.0,484.0,1412.0,44.0,382.0
2021-12-26 14:00:00+02:00,65.0,1112.0,1845.0,51.0,721.0,439.0,1412.0,40.0,368.0
2021-12-26 14:15:00+02:00,66.0,1146.0,1843.0,51.0,710.0,435.0,1412.0,38.0,346.0
2021-12-26 14:30:00+02:00,66.0,1163.0,1845.0,51.0,700.0,436.0,1412.0,34.0,332.0
2021-12-26 14:45:00+02:00,67.0,1175.0,1845.0,50.0,710.0,439.0,1412.0,28.0,315.0
2021-12-26 15:00:00+02:00,68.0,1181.0,1845.0,49.0,734.0,420.0,1412.0,20.0,314.0
2021-12-26 15:15:00+02:00,66.0,1177.0,1845.0,49.0,734.0,440.0,1412.0,13.0,350.0
2021-12-26 15:30:00+02:00,65.0,1168.0,1846.0,49.0,732.0,435.0,1413.0,8.0,398.0
2021-12-26 15:45:00+02:00,64.0,1161.0,1846.0,49.0,722.0,430.0,1412.0,5.0,429.0
2021-12-26 16:00:00+02:00,63.0,1153.0,1846.0,49.0,789.0,366.0,1412.0,2.0,458.0
2021-12-26 16:15:00+02:00,63.0,1154.0,1845.0,49.0,818.0,284.0,1413.0,0.0,532.0
2021-12-26 16:30:00+02:00,64.0,1172.0,1818.0,50.0,873.0,271.0,1412.0,0.0,560.0
2021-12-26 16:45:00+02:00,64.0,1191.0,1812.0,50.0,921.0,274.0,1413.0,0.0,585.0
2021-12-26 17:00:00+02:00,63.0,1151.0,1813.0,50.0,797.0,307.0,1413.0,0.0,610.0
2021-12-26 17:15:00+02:00,63.0,1162.0,1815.0,50.0,852.0,310.0,1413.0,0.0,623.0
2021-12-26 17:30:00+02:00,62.0,1162.0,1813.0,50.0,836.0,308.0,1413.0,0.0,659.0
2021-12-26 17:45:00+02:00,65.0,1152.0,1817.0,50.0,827.0,315.0,1413.0,0.0,680.0
2021-12-26 18:00:00+02:00,65.0,1139.0,1816.0,50.0,1018.0,360.0,1413.0,0.0,689.0
2021-12-26 18:15:00+02:00,65.0,1133.0,1821.0,50.0,994.0,362.0,1413.0,0.0,734.0
2021-12-26 18:30:00+02:00,65.0,1134.0,1756.0,49.0,1006.0,359.0,1413.0,0.0,745.0
2021-12-26 18:45:00+02:00,64.0,1146.0,1649.0,49.0,1053.0,357.0,1413.0,0.0,781.0
2021-12-26 19:00:00+02:00,65.0,1164.0,1647.0,50.0,1120.0,362.0,1413.0,0.0,807.0
2021-12-26 19:15:00+02:00,65.0,1162.0,1647.0,50.0,1103.0,364.0,1413.0,0.0,852.0
2021-12-26 19:30:00+02:00,65.0,1146.0,1649.0,50.0,1032.0,366.0,1413.0,0.0,928.0
2021-12-26 19:45:00+02:00,66.0,1137.0,1649.0,50.0,1004.0,366.0,1413.0,0.0,945.0
2021-12-26 20:00:00+02:00,65.0,1156.0,1573.0,50.0,1087.0,316.0,1412.0,0.0,951.0
2021-12-26 20:15:00+02:00,65.0,1174.0,1550.0,50.0,1127.0,314.0,1413.0,0.0,930.0
2021-12-26 20:30:00+02:00,66.0,1171.0,1549.0,50.0,1123.0,315.0,1413.0,0.0,924.0
2021-12-26 20:45:00+02:00,65.0,1150.0,1549.0,50.0,1069.0,313.0,1413.0,0.0,967.0
2021-12-26 21:00:00+02:00,65.0,1174.0,1584.0,50.0,1124.0,292.0,1413.0,0.0,986.0
2021-12-26 21:15:00+02:00,65.0,1149.0,1651.0,50.0,1051.0,293.0,1413.0,0.0,994.0
2021-12-26 21:30:00+02:00,65.0,1145.0,1651.0,49.0,1024.0,293.0,1413.0,0.0,995.0
2021-12-26 21:45:00+02:00,67.0,1128.0,1651.0,49.0,989.0,293.0,1412.0,0.0,1015.0
2021-12-26 22:00:00+02:00,65.0,1173.0,1646.0,50.0,1151.0,254.0,1412.0,0.0,1027.0
2021-12-26 22:15:00+02:00,67.0,1165.0,1633.0,50.0,1107.0,249.0,1412.0,0.0,1061.0
2021-12-26 22:30:00+02:00,66.0,1148.0,1626.0,50.0,1045.0,247.0,1412.0,0.0,1078.0
2021-12-26 22:45:00+02:00,65.0,1130.0,1619.0,49.0,983.0,245.0,1412.0,0.0,1105.0
2021-12-26 23:00:00+02:00,64.0,1175.0,1628.0,49.0,992.0,275.0,1412.0,0.0,1090.0
2021-12-26 23:15:00+02:00,64.0,1195.0,1625.0,50.0,997.0,270.0,1413.0,0.0,1096.0
2021-12-26 23:30:00+02:00,63.0,1191.0,1621.0,50.0,974.0,264.0,1412.0,0.0,1102.0
2021-12-26 23:45:00+02:00,63.0,1185.0,1607.0,50.0,970.0,264.0,1412.0,0.0,1115.0
2021-12-27 00:00:00+02:00,62.0,1205.0,1629.0,50.0,996.0,274.0,1412.0,0.0,1152.0
2021-12-27 00:15:00+02:00,63.0,1172.0,1753.0,49.0,904.0,247.0,1413.0,0.0,1171.0
2021-12-27 00:30:00+02:00,63.0,1140.0,1767.0,49.0,843.0,230.0,1413.0,0.0,1204.0
2021-12-27 00:45:00+02:00,63.0,1134.0,1675.0,49.0,827.0,225.0,1413.0,0.0,1241.0
2021-12-27 01:00:00+02:00,63.0,1147.0,1463.0,49.0,770.0,170.0,1413.0,0.0,1330.0
2021-12-27 01:15:00+02:00,64.0,1165.0,1388.0,50.0,788.0,176.0,1413.0,0.0,1331.0
2021-12-27 01:30:00+02:00,64.0,1160.0,1381.0,50.0,775.0,171.0,1413.0,0.0,1326.0
2021-12-27 01:45:00+02:00,64.0,1159.0,1378.0,50.0,767.0,167.0,1413.0,0.0,1334.0
2021-12-27 02:00:00+02:00,63.0,1171.0,1393.0,50.0,797.0,176.0,1413.0,0.0,1344.0
2021-12-27 02:15:00+02:00,64.0,1172.0,1407.0,51.0,796.0,174.0,1413.0,0.0,1340.0
2021-12-27 02:30:00+02:00,64.0,1164.0,1399.0,51.0,778.0,169.0,1413.0,0.0,1355.0
2021-12-27 02:45:00+02:00,64.0,1160.0,1394.0,51.0,768.0,166.0,1413.0,0.0,1372.0
2021-12-27 03:00:00+02:00,65.0,1167.0,1398.0,51.0,778.0,171.0,1413.0,0.0,1429.0
2021-12-27 03:15:00+02:00,64.0,1157.0,1392.0,50.0,765.0,167.0,1413.0,0.0,1460.0
2021-12-27 03:30:00+02:00,65.0,1137.0,1377.0,50.0,724.0,162.0,1413.0,0.0,1521.0
2021-12-27 03:45:00+02:00,65.0,1126.0,1370.0,50.0,707.0,158.0,1414.0,0.0,1527.0
2021-12-27 04:00:00+02:00,65.0,1110.0,1380.0,50.0,731.0,160.0,1414.0,0.0,1506.0
2021-12-27 04:15:00+02:00,66.0,1121.0,1395.0,50.0,769.0,169.0,1413.0,0.0,1427.0
2021-12-27 04:30:00+02:00,67.0,1136.0,1404.0,50.0,788.0,176.0,1414.0,0.0,1401.0
2021-12-27 04:45:00+02:00,65.0,1137.0,1404.0,50.0,790.0,176.0,1413.0,0.0,1415.0
2021-12-27 05:00:00+02:00,66.0,1127.0,1388.0,52.0,747.0,180.0,1413.0,0.0,1461.0
2021-12-27 05:15:00+02:00,67.0,1119.0,1380.0,51.0,732.0,175.0,1413.0,0.0,1537.0
2021-12-27 05:30:00+02:00,67.0,1132.0,1391.0,51.0,762.0,183.0,1413.0,0.0,1555.0
2021-12-27 05:45:00+02:00,66.0,1143.0,1405.0,50.0,796.0,195.0,1413.0,0.0,1539.0
2021-12-27 06:00:00+02:00,66.0,1153.0,1389.0,50.0,749.0,212.0,1413.0,0.0,1527.0
2021-12-27 06:15:00+02:00,66.0,1162.0,1396.0,50.0,766.0,222.0,1413.0,0.0,1519.0
2021-12-27 06:30:00+02:00,68.0,1174.0,1409.0,50.0,792.0,237.0,1413.0,0.0,1516.0
2021-12-27 06:45:00+02:00,70.0,1202.0,1444.0,50.0,865.0,276.0,1413.0,0.0,1479.0
2021-12-27 07:00:00+02:00,70.0,1177.0,1500.0,50.0,1038.0,400.0,1413.0,0.0,1412.0
2021-12-27 07:15:00+02:00,68.0,1165.0,1596.0,51.0,1095.0,436.0,1413.0,0.0,1394.0
2021-12-27 07:30:00+02:00,68.0,1145.0,1725.0,51.0,1039.0,417.0,1414.0,0.0,1418.0
2021-12-27 07:45:00+02:00,69.0,1143.0,1730.0,51.0,1054.0,419.0,1414.0,0.0,1479.0
2021-12-27 08:00:00+02:00,70.0,1139.0,1772.0,50.0,1103.0,393.0,1416.0,0.0,1518.0
2021-12-27 08:15:00+02:00,70.0,1157.0,1785.0,50.0,1157.0,419.0,1415.0,0.0,1544.0
2021-12-27 08:30:00+02:00,71.0,1180.0,1788.0,50.0,1215.0,446.0,1414.0,0.0,1525.0
2021-12-27 08:45:00+02:00,68.0,1197.0,1789.0,52.0,1251.0,466.0,1414.0,1.0,1499.0
2021-12-27 09:00:00+02:00,68.0,1178.0,1792.0,51.0,1192.0,437.0,1414.0,3.0,1508.0
2021-12-27 09:15:00+02:00,69.0,1166.0,1801.0,51.0,1189.0,433.0,1414.0,7.0,1535.0
2021-12-27 09:30:00+02:00,69.0,1174.0,1804.0,51.0,1200.0,441.0,1414.0,10.0,1536.0
2021-12-27 09:45:00+02:00,70.0,1190.0,1802.0,51.0,1228.0,457.0,1414.0,13.0,1531.0
2021-12-27 10:00:00+02:00,70.0,1179.0,1815.0,52.0,1186.0,414.0,1414.0,17.0,1536.0
2021-12-27 10:15:00+02:00,69.0,1174.0,1816.0,52.0,1189.0,398.0,1414.0,19.0,1556.0
2021-12-27 10:30:00+02:00,69.0,1178.0,1822.0,51.0,1201.0,403.0,1414.0,19.0,1565.0
2021-12-27 10:45:00+02:00,69.0,1176.0,1821.0,51.0,1197.0,402.0,1414.0,21.0,1576.0
2021-12-27 11:00:00+02:00,70.0,1171.0,1822.0,50.0,1158.0,432.0,1414.0,22.0,1589.0
2021-12-27 11:15:00+02:00,69.0,1174.0,1825.0,50.0,1167.0,438.0,1413.0,24.0,1547.0
2021-12-27 11:30:00+02:00,70.0,1179.0,1828.0,50.0,1163.0,433.0,1413.0,26.0,1557.0
2021-12-27 11:45:00+02:00,72.0,1179.0,1815.0,50.0,1179.0,444.0,1414.0,27.0,1588.0
2021-12-27 12:00:00+02:00,71.0,1169.0,1821.0,50.0,1139.0,431.0,1414.0,32.0,1641.0
2021-12-27 12:15:00+02:00,71.0,1173.0,1822.0,50.0,1125.0,441.0,1414.0,34.0,1660.0
2021-12-27 12:30:00+02:00,72.0,1177.0,1802.0,50.0,1128.0,444.0,1414.0,36.0,1646.0
2021-12-27 12:45:00+02:00,72.0,1168.0,1801.0,50.0,1117.0,440.0,1413.0,34.0,1651.0
2021-12-27 13:00:00+02:00,72.0,1167.0,1792.0,51.0,1131.0,435.0,1414.0,30.0,1684.0
2021-12-27 13:15:00+02:00,72.0,1138.0,1792.0,51.0,1106.0,414.0,1414.0,30.0,1749.0
2021-12-27 13:30:00+02:00,72.0,1141.0,1794.0,51.0,1119.0,419.0,1414.0,29.0,1733.0
2021-12-27 13:45:00+02:00,72.0,1143.0,1791.0,51.0,1132.0,419.0,1414.0,28.0,1720.0
2021-12-27 14:00:00+02:00,72.0,1168.0,1797.0,51.0,1346.0,381.0,1413.0,25.0,1763.0
2021-12-27 14:15:00+02:00,71.0,1169.0,1798.0,51.0,1331.0,384.0,1414.0,20.0,1744.0
2021-12-27 14:30:00+02:00,71.0,1177.0,1795.0,51.0,1258.0,406.0,1414.0,16.0,1654.0
2021-12-27 14:45:00+02:00,71.0,1182.0,1796.0,51.0,1335.0,418.0,1414.0,14.0,1614.0
2021-12-27 15:00:00+02:00,72.0,1161.0,1821.0,51.0,1337.0,420.0,1414.0,10.0,1589.0
2021-12-27 15:15:00+02:00,73.0,1155.0,1821.0,51.0,1325.0,427.0,1414.0,5.0,1593.0
2021-12-27 15:30:00+02:00,72.0,1163.0,1822.0,51.0,1324.0,424.0,1413.0,2.0,1623.0
2021-12-27 16:00:00+02:00,71.0,1113.0,1823.0,51.0,1220.0,320.0,1413.0,0.0,1621.0
2021-12-27 16:15:00+02:00,71.0,1149.0,1825.0,51.0,1258.0,282.0,1414.0,0.0,1573.0
2021-12-27 16:30:00+02:00,72.0,1172.0,1793.0,51.0,1296.0,292.0,1413.0,0.0,1532.0
2021-12-27 16:45:00+02:00,72.0,1188.0,1788.0,50.0,1367.0,322.0,1414.0,0.0,1496.0
2021-12-27 17:00:00+02:00,71.0,1171.0,1822.0,51.0,1307.0,332.0,1414.0,0.0,1490.0
2021-12-27 17:15:00+02:00,70.0,1157.0,1826.0,51.0,1310.0,323.0,1413.0,0.0,1493.0
2021-12-27 17:30:00+02:00,71.0,1150.0,1828.0,51.0,1293.0,314.0,1414.0,0.0,1512.0
2021-12-27 17:45:00+02:00,71.0,1134.0,1829.0,51.0,1258.0,309.0,1413.0,0.0,1525.0
2021-12-27 18:00:00+02:00,72.0,1133.0,1827.0,51.0,1282.0,400.0,1413.0,0.0,1522.0
2021-12-27 18:15:00+02:00,72.0,1142.0,1686.0,51.0,1256.0,421.0,1413.0,0.0,1475.0
2021-12-27 18:30:00+02:00,72.0,1162.0,1619.0,51.0,1304.0,450.0,1413.0,0.0,1442.0
