date,Biomass,Fossil Brown coal/Lignite,Fossil Gas,Fossil Hard coal,Fossil Oil,Geothermal,Hydro Pumped Storage,Hydro Run-of-river and poundage,Hydro Water Reservoir,Nuclear,Other,Other renewable,Solar,Waste,Wind Offshore,Wind Onshore
2021-02-01 05:45:00+01:00,261.2225,2899.7250000000004,765.5024999999999,1328.8100000000002,72.9335,0.22799999999999998,1.926,8.442,0.642,24.498,106.60000000000001,,0.0,115.73861000000001,10.200000000000001,35.562999999999995
2021-02-01 06:00:00+01:00,260.59000000000003,2904.03,830.06,1448.325,72.9335,0.22799999999999998,2.586,8.436,0.396,24.486,106.19000000000001,,0.0,107.89974000000001,10.335,36.02775
2021-02-01 06:15:00+01:00,259.67,2942.98,898.2925,1568.2500000000002,72.9335,0.22799999999999998,10.950000000000001,8.370000000000001,0.582,24.522000000000002,106.19000000000001,,0.0,105.363635,10.602,36.030499999999996
2021-02-01 06:30:00+01:00,258.8075,2959.38,947.2925,1693.3000000000002,73.3,0.22799999999999998,13.05,8.376,0.636,24.522000000000002,106.19000000000001,,0.0,104.90252500000001,10.74,36.06625
2021-02-01 06:45:00+01:00,259.6125,3010.63,1054.8475,1799.285,73.6665,0.22799999999999998,12.996,8.418000000000001,0.396,24.498,106.19000000000001,,0.0,108.36085,10.854000000000001,36.159749999999995
2021-02-01 07:00:00+01:00,260.245,3001.2000000000003,1152.725,1879.2350000000001,74.033,0.22799999999999998,12.876,8.46,0.264,24.381,106.19000000000001,,0.0,108.59140500000001,10.893,36.56125
2021-02-01 07:15:00+01:00,260.245,3033.795,1251.5825,1942.17,74.033,0.22799999999999998,16.662,8.484,0.228,24.468,106.19000000000001,,0.0,109.97473500000001,11.01,36.443
2021-02-01 07:30:00+01:00,260.245,3037.69,1303.8899999999999,1971.8950000000002,74.033,0.22799999999999998,16.284,8.472,0.51,24.456,106.19000000000001,,0.13325,103.74975,10.917,36.498
2021-02-01 07:45:00+01:00,260.935,3051.63,1317.4875,2007.1550000000002,74.033,0.22799999999999998,16.242,8.49,0.78,24.468,103.935,,0.56375,110.435845,10.827,36.40725
2021-02-01 08:00:00+01:00,262.02750000000003,3044.8650000000002,1289.5575,2049.59,74.033,0.22799999999999998,10.212,8.478,0.8220000000000001,24.426000000000002,102.70500000000001,,1.46575,113.202505,10.818,36.02225
2021-02-01 08:15:00+01:00,264.3275,3075.4100000000003,1292.62,2072.755,74.033,0.22799999999999998,11.28,8.484,0.726,24.48,102.70500000000001,,2.829,114.35528000000001,10.893,35.13675
2021-02-01 08:30:00+01:00,264.5575,3083.61,1301.5625,2114.78,73.6665,0.22799999999999998,10.290000000000001,8.49,0.6960000000000001,24.477,102.70500000000001,,5.688750000000001,112.51084,10.794,34.815
2021-02-01 08:45:00+01:00,263.9825,3061.675,1313.5674999999999,2165.415,74.21625,0.22799999999999998,11.034,8.49,0.6960000000000001,24.48,102.70500000000001,,9.37875,112.280285,10.554,33.8195
2021-02-01 09:00:00+01:00,262.1425,3032.565,1340.1499999999999,2136.1000000000004,74.033,0.22799999999999998,12.24,8.478,0.6900000000000001,24.471,102.70500000000001,,13.325000000000001,112.04973000000001,10.353,32.77175
2021-02-01 09:15:00+01:00,263.005,3016.5750000000003,1353.3799999999999,2142.6600000000003,74.033,0.22799999999999998,14.736,8.502,0.258,24.474,102.50000000000001,,17.4865,113.202505,10.128,31.941249999999997
2021-02-01 09:30:00+01:00,260.8775,3013.295,1366.9775,2144.71,73.6665,0.22799999999999998,16.11,8.472,0.228,24.468,102.50000000000001,,21.9965,111.819175,9.933,30.81375
2021-02-01 09:45:00+01:00,262.02750000000003,3014.73,1380.4524999999999,2162.9550000000004,74.033,0.22799999999999998,16.002,8.466,0.342,24.474,102.50000000000001,,26.7525,113.202505,9.813,29.80175
2021-02-01 10:00:00+01:00,260.3025,3010.425,1378.86,2163.57,73.6665,0.22799999999999998,13.32,8.436,0.28800000000000003,24.48,102.50000000000001,,31.62125,110.20529,9.648,27.290999999999997
2021-02-01 10:15:00+01:00,260.64750000000004,3001.405,1378.9825,2166.03,73.48325,0.22799999999999998,12.09,8.454,0.246,24.477,102.50000000000001,,36.76675,107.89974000000001,9.588000000000001,25.79225
2021-02-01 10:30:00+01:00,260.7625,2944.4150000000004,1379.4725,2166.8500000000004,73.48325,0.22799999999999998,14.85,8.502,0.3,24.48,102.295,,41.4715,110.20529,9.588000000000001,25.027749999999997
2021-02-01 10:45:00+01:00,260.9925,2943.1850000000004,1382.4125,2167.875,73.48325,0.22799999999999998,16.128,8.466,0.246,24.468,102.295,,45.13075,114.81639,9.108,23.9305
2021-02-01 11:00:00+01:00,258.40500000000003,2943.1850000000004,1382.29,2188.9900000000002,73.48325,0.22799999999999998,11.958,8.442,0.216,24.468,103.525,,49.7535,116.19972,8.712,23.4465
2021-02-01 11:15:00+01:00,256.1625,2944.4150000000004,1390.62,2184.685,73.48325,0.22799999999999998,12.870000000000001,8.34,0.198,24.483,102.09,,52.85925,115.73861000000001,8.262,21.97525
