,Biomass,Fossil Brown coal/Lignite,Fossil Gas,Fossil Hard coal,Fossil Oil,Hydro Pumped Storage,Hydro Run-of-river and poundage,Hydro Water Reservoir,Nuclear,Other,Other renewable,Solar,Wind Onshore
2021-12-09 09:00:00+01:00,107.0,113.0,643.0,129.0,55.0,303.0,358.0,62.0,1987.0,177.0,54.0,27.0,1.0
2021-12-09 10:00:00+01:00,107.0,113.0,653.0,134.0,55.0,17.0,344.0,66.0,1986.0,177.0,54.0,35.0,0.0
2021-12-09 11:00:00+01:00,108.0,110.0,664.0,135.0,49.0,52.0,343.0,20.0,1987.0,177.0,53.0,27.0,0.0
2021-12-09 12:00:00+01:00,108.0,110.0,650.0,133.0,55.0,34.0,302.0,14.0,1987.0,175.0,53.0,27.0,1.0
2021-12-09 13:00:00+01:00,110.0,112.0,653.0,135.0,55.0,99.0,316.0,44.0,1987.0,176.0,54.0,13.0,0.0
2021-12-09 14:00:00+01:00,109.0,111.0,650.0,133.0,55.0,105.0,318.0,66.0,1987.0,177.0,54.0,4.0,0.0
2021-12-09 15:00:00+01:00,106.0,111.0,649.0,133.0,55.0,85.0,324.0,65.0,1988.0,178.0,55.0,1.0,0.0
2021-12-09 16:00:00+01:00,107.0,109.0,648.0,133.0,55.0,197.0,380.0,37.0,1988.0,178.0,54.0,1.0,0.0
2021-12-09 17:00:00+01:00,107.0,108.0,646.0,132.0,55.0,192.0,405.0,25.0,1987.0,177.0,54.0,1.0,0.0
2021-12-09 18:00:00+01:00,106.0,106.0,647.0,138.0,55.0,276.0,405.0,25.0,1986.0,176.0,54.0,1.0,0.0
2021-12-09 19:00:00+01:00,104.0,105.0,653.0,141.0,55.0,17.0,350.0,26.0,1986.0,178.0,55.0,1.0,0.0
2021-12-09 20:00:00+01:00,107.0,107.0,649.0,142.0,56.0,0.0,285.0,6.0,1986.0,184.0,55.0,1.0,0.0
2021-12-09 21:00:00+01:00,107.0,106.0,646.0,136.0,52.0,0.0,203.0,5.0,1987.0,182.0,55.0,1.0,0.0
2021-12-09 22:00:00+01:00,105.0,103.0,613.0,130.0,51.0,0.0,196.0,4.0,1988.0,180.0,54.0,1.0,0.0
2021-12-09 23:00:00+01:00,109.0,102.0,628.0,124.0,50.0,,185.0,3.0,1988.0,176.0,55.0,1.0,0.0
2021-12-10 00:00:00+01:00,110.0,101.0,496.0,124.0,49.0,,180.0,2.0,1988.0,171.0,54.0,1.0,0.0
2021-12-10 01:00:00+01:00,106.0,101.0,470.0,120.0,50.0,,181.0,4.0,1989.0,174.0,54.0,1.0,0.0
2021-12-10 02:00:00+01:00,113.0,100.0,458.0,120.0,50.0,,181.0,3.0,1989.0,173.0,56.0,1.0,0.0
2021-12-10 03:00:00+01:00,114.0,100.0,453.0,119.0,49.0,,183.0,2.0,1990.0,169.0,57.0,1.0,0.0
2021-12-10 04:00:00+01:00,109.0,103.0,461.0,119.0,50.0,,182.0,3.0,1990.0,172.0,57.0,1.0,0.0
2021-12-10 05:00:00+01:00,106.0,104.0,474.0,119.0,50.0,,187.0,3.0,1990.0,175.0,56.0,1.0,0.0
2021-12-10 06:00:00+01:00,106.0,104.0,590.0,79.0,54.0,,214.0,31.0,1991.0,175.0,56.0,1.0,0.0
2021-12-10 07:00:00+01:00,105.0,104.0,634.0,49.0,55.0,4.0,336.0,50.0,1989.0,176.0,55.0,1.0,0.0
2021-12-10 08:00:00+01:00,104.0,104.0,628.0,51.0,55.0,284.0,411.0,64.0,1988.0,177.0,57.0,2.0,0.0
2021-12-10 09:00:00+01:00,107.0,105.0,646.0,61.0,55.0,301.0,421.0,54.0,1987.0,178.0,56.0,6.0,0.0
2021-12-10 10:00:00+01:00,107.0,106.0,653.0,64.0,56.0,112.0,405.0,58.0,1989.0,182.0,56.0,14.0,0.0
2021-12-10 11:00:00+01:00,108.0,105.0,660.0,63.0,56.0,108.0,328.0,49.0,1991.0,180.0,55.0,26.0,0.0
2021-12-10 12:00:00+01:00,109.0,105.0,650.0,61.0,55.0,6.0,323.0,34.0,1991.0,176.0,56.0,27.0,1.0
2021-12-10 13:00:00+01:00,109.0,105.0,647.0,61.0,55.0,0.0,324.0,1.0,1990.0,176.0,57.0,22.0,1.0
2021-12-10 14:00:00+01:00,110.0,105.0,645.0,61.0,55.0,1.0,315.0,0.0,1989.0,177.0,57.0,9.0,1.0
2021-12-10 15:00:00+01:00,109.0,105.0,639.0,60.0,55.0,88.0,294.0,18.0,1989.0,175.0,58.0,2.0,1.0
2021-12-10 16:00:00+01:00,107.0,104.0,639.0,61.0,55.0,164.0,296.0,23.0,1989.0,175.0,59.0,0.0,1.0
2021-12-10 17:00:00+01:00,111.0,104.0,641.0,60.0,55.0,284.0,383.0,23.0,1989.0,176.0,59.0,1.0,0.0
2021-12-10 18:00:00+01:00,112.0,104.0,642.0,60.0,55.0,281.0,362.0,23.0,1989.0,175.0,58.0,0.0,0.0
2021-12-10 19:00:00+01:00,112.0,104.0,647.0,61.0,55.0,110.0,266.0,29.0,1989.0,177.0,56.0,1.0,0.0
2021-12-10 20:00:00+01:00,112.0,105.0,635.0,61.0,55.0,25.0,268.0,27.0,1987.0,176.0,58.0,0.0,0.0
2021-12-10 21:00:00+01:00,112.0,104.0,629.0,60.0,60.0,0.0,256.0,16.0,1988.0,173.0,59.0,0.0,0.0
2021-12-10 22:00:00+01:00,113.0,102.0,593.0,55.0,62.0,0.0,240.0,0.0,1989.0,173.0,59.0,0.0,0.0
2021-12-10 23:00:00+01:00,112.0,102.0,608.0,55.0,70.0,,209.0,0.0,1989.0,173.0,60.0,1.0,0.0
2021-12-11 00:00:00+01:00,114.0,102.0,605.0,56.0,71.0,,213.0,0.0,1989.0,175.0,58.0,0.0,0.0
2021-12-11 01:00:00+01:00,115.0,102.0,536.0,55.0,70.0,,212.0,0.0,1989.0,173.0,58.0,0.0,0.0
2021-12-11 02:00:00+01:00,114.0,101.0,491.0,55.0,70.0,,211.0,0.0,1991.0,174.0,58.0,1.0,0.0
2021-12-11 03:00:00+01:00,114.0,101.0,455.0,55.0,69.0,,210.0,0.0,1993.0,173.0,58.0,0.0,0.0
2021-12-11 04:00:00+01:00,114.0,105.0,459.0,55.0,70.0,,209.0,0.0,1992.0,175.0,58.0,1.0,0.0
2021-12-11 05:00:00+01:00,113.0,107.0,533.0,55.0,72.0,,214.0,0.0,1991.0,176.0,58.0,1.0,0.0
2021-12-11 06:00:00+01:00,112.0,106.0,602.0,56.0,72.0,,212.0,0.0,1992.0,176.0,58.0,1.0,0.0
2021-12-11 07:00:00+01:00,112.0,106.0,628.0,60.0,72.0,0.0,276.0,21.0,1991.0,176.0,59.0,1.0,0.0
2021-12-11 08:00:00+01:00,112.0,106.0,623.0,62.0,73.0,16.0,362.0,33.0,1990.0,180.0,59.0,5.0,0.0
2021-12-11 09:00:00+01:00,111.0,106.0,648.0,62.0,73.0,101.0,369.0,52.0,1991.0,179.0,59.0,14.0,0.0
2021-12-11 10:00:00+01:00,113.0,105.0,627.0,62.0,74.0,8.0,354.0,35.0,1991.0,178.0,59.0,29.0,0.0
2021-12-11 11:00:00+01:00,115.0,105.0,641.0,61.0,71.0,0.0,288.0,17.0,1991.0,175.0,58.0,38.0,0.0
2021-12-11 12:00:00+01:00,113.0,105.0,639.0,59.0,68.0,0.0,278.0,10.0,1990.0,174.0,59.0,31.0,0.0
2021-12-11 13:00:00+01:00,110.0,105.0,614.0,59.0,69.0,0.0,270.0,20.0,1989.0,175.0,59.0,25.0,0.0
2021-12-11 14:00:00+01:00,113.0,104.0,626.0,61.0,69.0,0.0,269.0,9.0,1988.0,175.0,58.0,15.0,0.0
2021-12-11 15:00:00+01:00,111.0,104.0,624.0,60.0,69.0,0.0,268.0,35.0,1989.0,174.0,58.0,3.0,0.0
2021-12-11 16:00:00+01:00,111.0,106.0,637.0,61.0,71.0,13.0,342.0,26.0,1989.0,176.0,58.0,1.0,0.0
2021-12-11 17:00:00+01:00,109.0,104.0,637.0,60.0,70.0,287.0,325.0,26.0,1988.0,176.0,58.0,1.0,0.0
2021-12-11 18:00:00+01:00,110.0,104.0,637.0,59.0,70.0,287.0,323.0,26.0,1987.0,176.0,59.0,1.0,0.0
2021-12-11 19:00:00+01:00,109.0,104.0,638.0,60.0,69.0,18.0,268.0,22.0,1989.0,178.0,59.0,1.0,0.0
2021-12-11 20:00:00+01:00,110.0,103.0,621.0,56.0,69.0,0.0,213.0,21.0,1988.0,179.0,59.0,1.0,0.0
2021-12-11 21:00:00+01:00,108.0,102.0,551.0,58.0,70.0,0.0,209.0,17.0,1986.0,184.0,58.0,1.0,0.0
2021-12-11 22:00:00+01:00,110.0,98.0,507.0,55.0,64.0,,204.0,25.0,1987.0,177.0,57.0,0.0,0.0
2021-12-11 23:00:00+01:00,111.0,97.0,522.0,55.0,70.0,,197.0,2.0,1988.0,175.0,59.0,1.0,0.0
2021-12-12 00:00:00+01:00,113.0,99.0,465.0,51.0,67.0,,214.0,0.0,1989.0,176.0,58.0,0.0,0.0
2021-12-12 01:00:00+01:00,111.0,99.0,233.0,50.0,66.0,,213.0,0.0,1988.0,175.0,57.0,1.0,0.0
2021-12-12 02:00:00+01:00,110.0,100.0,225.0,51.0,66.0,,215.0,0.0,1988.0,177.0,57.0,1.0,0.0
2021-12-12 03:00:00+01:00,111.0,99.0,221.0,51.0,65.0,,213.0,0.0,1989.0,176.0,56.0,0.0,0.0
2021-12-12 04:00:00+01:00,113.0,101.0,223.0,50.0,66.0,,209.0,0.0,1987.0,177.0,58.0,0.0,0.0
2021-12-12 05:00:00+01:00,110.0,104.0,218.0,50.0,70.0,,207.0,0.0,1987.0,177.0,59.0,1.0,0.0
2021-12-12 06:00:00+01:00,113.0,105.0,223.0,51.0,71.0,,211.0,0.0,1988.0,178.0,57.0,1.0,0.0
2021-12-12 07:00:00+01:00,109.0,105.0,227.0,51.0,72.0,,267.0,5.0,1987.0,179.0,57.0,1.0,0.0
2021-12-12 08:00:00+01:00,106.0,105.0,234.0,52.0,74.0,0.0,275.0,33.0,1987.0,182.0,57.0,15.0,0.0
2021-12-12 09:00:00+01:00,106.0,105.0,228.0,51.0,73.0,0.0,271.0,32.0,1986.0,178.0,59.0,64.0,1.0
2021-12-12 10:00:00+01:00,107.0,104.0,224.0,51.0,72.0,0.0,253.0,37.0,1986.0,175.0,59.0,118.0,1.0
2021-12-12 11:00:00+01:00,109.0,104.0,220.0,51.0,71.0,0.0,262.0,41.0,1985.0,157.0,58.0,145.0,1.0
2021-12-12 12:00:00+01:00,111.0,104.0,223.0,51.0,69.0,0.0,298.0,35.0,1985.0,158.0,51.0,146.0,1.0
2021-12-12 13:00:00+01:00,111.0,104.0,220.0,55.0,67.0,0.0,295.0,18.0,1984.0,156.0,52.0,110.0,1.0
2021-12-12 14:00:00+01:00,111.0,104.0,324.0,57.0,67.0,0.0,298.0,32.0,1985.0,159.0,52.0,53.0,1.0
2021-12-12 15:00:00+01:00,111.0,105.0,486.0,57.0,68.0,0.0,300.0,43.0,1984.0,162.0,52.0,10.0,1.0
2021-12-12 16:00:00+01:00,112.0,105.0,574.0,58.0,70.0,22.0,331.0,57.0,1984.0,163.0,52.0,1.0,1.0
2021-12-12 17:00:00+01:00,111.0,105.0,650.0,57.0,70.0,214.0,351.0,53.0,1984.0,163.0,52.0,0.0,2.0
2021-12-12 18:00:00+01:00,113.0,105.0,647.0,56.0,71.0,212.0,360.0,52.0,1984.0,162.0,52.0,0.0,2.0
2021-12-12 19:00:00+01:00,112.0,105.0,647.0,56.0,71.0,11.0,360.0,26.0,1985.0,163.0,53.0,0.0,1.0
2021-12-12 20:00:00+01:00,111.0,107.0,637.0,58.0,72.0,0.0,299.0,28.0,1985.0,165.0,53.0,0.0,1.0
2021-12-12 21:00:00+01:00,106.0,105.0,639.0,58.0,71.0,0.0,209.0,12.0,1987.0,164.0,54.0,0.0,0.0
2021-12-12 22:00:00+01:00,113.0,101.0,609.0,56.0,68.0,0.0,193.0,9.0,1988.0,160.0,54.0,0.0,0.0
2021-12-12 23:00:00+01:00,113.0,101.0,543.0,55.0,66.0,0.0,192.0,10.0,1988.0,158.0,54.0,0.0,0.0
2021-12-13 00:00:00+01:00,110.0,110.0,546.0,51.0,65.0,0.0,182.0,8.0,1991.0,158.0,52.0,1.0,0.0
2021-12-13 01:00:00+01:00,109.0,120.0,464.0,50.0,63.0,0.0,180.0,8.0,1990.0,157.0,52.0,1.0,0.0
2021-12-13 02:00:00+01:00,110.0,138.0,477.0,51.0,64.0,,180.0,6.0,1990.0,160.0,52.0,1.0,1.0
2021-12-13 03:00:00+01:00,109.0,158.0,471.0,50.0,63.0,,178.0,5.0,1989.0,159.0,53.0,0.0,1.0
2021-12-13 04:00:00+01:00,109.0,174.0,472.0,51.0,64.0,,179.0,5.0,1988.0,161.0,53.0,1.0,1.0
2021-12-13 05:00:00+01:00,109.0,181.0,465.0,51.0,66.0,0.0,172.0,1.0,1988.0,161.0,52.0,1.0,1.0
2021-12-13 06:00:00+01:00,115.0,182.0,628.0,59.0,68.0,0.0,241.0,2.0,1986.0,165.0,50.0,1.0,1.0
2021-12-13 07:00:00+01:00,119.0,183.0,646.0,57.0,69.0,11.0,266.0,19.0,1987.0,161.0,50.0,2.0,1.0
2021-12-13 08:00:00+01:00,118.0,182.0,630.0,56.0,73.0,189.0,306.0,23.0,1987.0,160.0,49.0,36.0,1.0
2021-12-13 09:00:00+01:00,115.0,182.0,644.0,56.0,78.0,200.0,312.0,23.0,1988.0,159.0,50.0,92.0,0.0
2021-12-13 10:00:00+01:00,113.0,180.0,634.0,51.0,79.0,87.0,251.0,36.0,1989.0,157.0,51.0,141.0,0.0
2021-12-13 11:00:00+01:00,114.0,181.0,633.0,50.0,78.0,81.0,237.0,16.0,1987.0,157.0,50.0,166.0,0.0
2021-12-13 12:00:00+01:00,115.0,182.0,637.0,50.0,77.0,78.0,222.0,22.0,1985.0,156.0,50.0,170.0,0.0
2021-12-13 13:00:00+01:00,111.0,182.0,634.0,50.0,77.0,89.0,224.0,14.0,1983.0,156.0,49.0,134.0,0.0
2021-12-13 14:00:00+01:00,113.0,181.0,628.0,51.0,77.0,82.0,224.0,25.0,1980.0,149.0,49.0,67.0,0.0
2021-12-13 15:00:00+01:00,112.0,182.0,630.0,51.0,78.0,91.0,237.0,19.0,1978.0,155.0,50.0,11.0,0.0
2021-12-13 16:00:00+01:00,108.0,185.0,644.0,56.0,78.0,105.0,304.0,34.0,1978.0,161.0,50.0,1.0,0.0
2021-12-13 17:00:00+01:00,108.0,184.0,648.0,56.0,77.0,297.0,361.0,93.0,1979.0,159.0,51.0,1.0,0.0
2021-12-13 18:00:00+01:00,107.0,183.0,643.0,56.0,77.0,308.0,361.0,62.0,1981.0,158.0,52.0,1.0,0.0
2021-12-13 19:00:00+01:00,107.0,184.0,658.0,58.0,78.0,14.0,353.0,64.0,1980.0,159.0,51.0,1.0,1.0
2021-12-13 20:00:00+01:00,108.0,184.0,646.0,57.0,78.0,0.0,343.0,31.0,1980.0,159.0,52.0,1.0,0.0
2021-12-13 21:00:00+01:00,108.0,181.0,633.0,56.0,77.0,0.0,304.0,5.0,1981.0,157.0,52.0,1.0,0.0
2021-12-13 22:00:00+01:00,109.0,177.0,598.0,56.0,76.0,0.0,252.0,7.0,1982.0,155.0,52.0,1.0,0.0
2021-12-13 23:00:00+01:00,108.0,178.0,541.0,55.0,75.0,,192.0,3.0,1983.0,154.0,52.0,1.0,0.0
2021-12-14 00:00:00+01:00,106.0,173.0,486.0,57.0,75.0,,179.0,4.0,1982.0,156.0,52.0,1.0,0.0
2021-12-14 01:00:00+01:00,106.0,178.0,559.0,56.0,73.0,,189.0,3.0,1982.0,155.0,56.0,1.0,1.0
2021-12-14 02:00:00+01:00,112.0,178.0,491.0,58.0,73.0,,197.0,5.0,1981.0,158.0,56.0,1.0,0.0
2021-12-14 03:00:00+01:00,110.0,178.0,478.0,56.0,72.0,,198.0,4.0,1983.0,155.0,56.0,1.0,0.0
2021-12-14 04:00:00+01:00,109.0,180.0,523.0,55.0,72.0,,198.0,3.0,1984.0,158.0,55.0,1.0,0.0
2021-12-14 05:00:00+01:00,109.0,182.0,618.0,56.0,75.0,,196.0,3.0,1986.0,160.0,56.0,1.0,0.0
2021-12-14 06:00:00+01:00,108.0,183.0,631.0,59.0,76.0,,216.0,20.0,1985.0,165.0,57.0,1.0,0.0
2021-12-14 07:00:00+01:00,111.0,179.0,659.0,56.0,76.0,0.0,332.0,66.0,1985.0,163.0,56.0,2.0,0.0
2021-12-14 08:00:00+01:00,113.0,178.0,639.0,52.0,76.0,96.0,338.0,66.0,1987.0,160.0,56.0,34.0,0.0
2021-12-14 09:00:00+01:00,110.0,177.0,638.0,50.0,77.0,88.0,330.0,60.0,1986.0,158.0,52.0,101.0,0.0
2021-12-14 10:00:00+01:00,109.0,177.0,626.0,50.0,76.0,0.0,350.0,29.0,1984.0,157.0,48.0,160.0,0.0
2021-12-14 11:00:00+01:00,110.0,178.0,643.0,52.0,77.0,0.0,333.0,11.0,1987.0,158.0,47.0,188.0,0.0
2021-12-14 12:00:00+01:00,111.0,178.0,643.0,50.0,76.0,0.0,244.0,0.0,1987.0,156.0,53.0,178.0,0.0
2021-12-14 13:00:00+01:00,110.0,178.0,645.0,51.0,74.0,0.0,242.0,8.0,1987.0,157.0,56.0,124.0,0.0
2021-12-14 14:00:00+01:00,109.0,176.0,647.0,51.0,73.0,3.0,259.0,27.0,1985.0,157.0,56.0,52.0,0.0
2021-12-14 15:00:00+01:00,109.0,176.0,653.0,58.0,73.0,200.0,263.0,37.0,1985.0,159.0,57.0,7.0,0.0
2021-12-14 16:00:00+01:00,110.0,178.0,653.0,62.0,73.0,281.0,317.0,83.0,1986.0,161.0,58.0,1.0,0.0
2021-12-14 17:00:00+01:00,105.0,181.0,653.0,60.0,73.0,373.0,329.0,81.0,1987.0,159.0,58.0,1.0,0.0
2021-12-14 18:00:00+01:00,106.0,181.0,643.0,60.0,74.0,344.0,351.0,53.0,1987.0,161.0,58.0,1.0,0.0
2021-12-14 19:00:00+01:00,108.0,181.0,637.0,60.0,73.0,110.0,260.0,27.0,1986.0,160.0,59.0,1.0,0.0
2021-12-14 20:00:00+01:00,108.0,182.0,632.0,59.0,74.0,1.0,201.0,5.0,1987.0,162.0,59.0,1.0,0.0
2021-12-14 21:00:00+01:00,108.0,179.0,625.0,60.0,74.0,0.0,198.0,4.0,1988.0,159.0,58.0,1.0,0.0
2021-12-14 22:00:00+01:00,108.0,175.0,617.0,60.0,72.0,0.0,198.0,3.0,1988.0,157.0,57.0,1.0,0.0
2021-12-14 23:00:00+01:00,109.0,175.0,609.0,60.0,70.0,,198.0,2.0,1988.0,156.0,57.0,1.0,0.0
2021-12-15 00:00:00+01:00,109.0,172.0,609.0,54.0,70.0,,200.0,3.0,1989.0,157.0,57.0,1.0,0.0
2021-12-15 01:00:00+01:00,107.0,172.0,541.0,53.0,70.0,,200.0,3.0,1987.0,157.0,58.0,1.0,0.0
2021-12-15 02:00:00+01:00,107.0,172.0,472.0,53.0,70.0,,201.0,3.0,1988.0,158.0,58.0,0.0,0.0
2021-12-15 03:00:00+01:00,107.0,172.0,469.0,53.0,70.0,,201.0,3.0,1987.0,157.0,58.0,0.0,0.0
2021-12-15 04:00:00+01:00,107.0,174.0,547.0,53.0,71.0,,201.0,3.0,1985.0,157.0,57.0,1.0,0.0
2021-12-15 05:00:00+01:00,106.0,171.0,617.0,53.0,73.0,,202.0,3.0,1985.0,157.0,57.0,1.0,0.0
2021-12-15 06:00:00+01:00,106.0,173.0,635.0,61.0,78.0,,229.0,17.0,1986.0,161.0,58.0,1.0,0.0
2021-12-15 07:00:00+01:00,106.0,169.0,646.0,58.0,78.0,299.0,303.0,28.0,1987.0,159.0,57.0,2.0,0.0
2021-12-15 08:00:00+01:00,107.0,176.0,638.0,58.0,79.0,282.0,329.0,23.0,1987.0,157.0,56.0,12.0,0.0
2021-12-15 09:00:00+01:00,108.0,179.0,643.0,58.0,78.0,3.0,362.0,21.0,1987.0,157.0,56.0,49.0,0.0
2021-12-15 10:00:00+01:00,107.0,179.0,653.0,56.0,77.0,0.0,366.0,17.0,1987.0,159.0,55.0,64.0,0.0
2021-12-15 11:00:00+01:00,107.0,179.0,650.0,58.0,77.0,0.0,355.0,1.0,1986.0,158.0,53.0,65.0,0.0
2021-12-15 12:00:00+01:00,108.0,179.0,650.0,59.0,78.0,0.0,366.0,0.0,1985.0,158.0,53.0,69.0,0.0
2021-12-15 13:00:00+01:00,110.0,179.0,644.0,58.0,77.0,0.0,351.0,0.0,1981.0,155.0,55.0,72.0,0.0
2021-12-15 14:00:00+01:00,110.0,179.0,642.0,59.0,77.0,,350.0,0.0,1981.0,153.0,54.0,39.0,0.0
2021-12-15 15:00:00+01:00,110.0,179.0,641.0,58.0,81.0,,349.0,21.0,1983.0,153.0,56.0,6.0,0.0
2021-12-15 16:00:00+01:00,109.0,179.0,644.0,58.0,82.0,,366.0,21.0,1983.0,154.0,56.0,1.0,0.0
2021-12-15 17:00:00+01:00,109.0,179.0,641.0,58.0,82.0,336.0,352.0,21.0,1979.0,155.0,58.0,1.0,0.0
2021-12-15 18:00:00+01:00,110.0,179.0,640.0,57.0,81.0,342.0,318.0,20.0,1977.0,158.0,58.0,1.0,0.0
2021-12-15 19:00:00+01:00,110.0,179.0,636.0,57.0,81.0,355.0,302.0,16.0,1979.0,158.0,58.0,1.0,0.0
2021-12-15 20:00:00+01:00,110.0,179.0,625.0,58.0,80.0,165.0,288.0,0.0,1981.0,159.0,58.0,1.0,1.0
2021-12-15 21:00:00+01:00,110.0,178.0,617.0,57.0,75.0,9.0,280.0,0.0,1983.0,157.0,57.0,1.0,1.0
2021-12-15 22:00:00+01:00,110.0,174.0,581.0,52.0,73.0,,273.0,0.0,1983.0,155.0,57.0,1.0,0.0
2021-12-15 23:00:00+01:00,109.0,175.0,616.0,53.0,73.0,,193.0,17.0,1984.0,157.0,58.0,0.0,0.0
2021-12-16 00:00:00+01:00,105.0,175.0,535.0,54.0,73.0,,177.0,36.0,1984.0,158.0,57.0,0.0,0.0
2021-12-16 01:00:00+01:00,107.0,174.0,531.0,52.0,72.0,,284.0,0.0,1984.0,155.0,56.0,1.0,0.0
2021-12-16 02:00:00+01:00,107.0,174.0,460.0,52.0,71.0,,284.0,0.0,1983.0,155.0,57.0,1.0,0.0
2021-12-16 03:00:00+01:00,104.0,174.0,541.0,52.0,72.0,,285.0,0.0,1984.0,156.0,57.0,0.0,0.0
2021-12-16 04:00:00+01:00,106.0,176.0,621.0,52.0,72.0,,285.0,0.0,1921.0,157.0,56.0,1.0,0.0
2021-12-16 05:00:00+01:00,107.0,178.0,621.0,52.0,75.0,,282.0,0.0,1861.0,157.0,55.0,1.0,0.0
2021-12-16 06:00:00+01:00,107.0,179.0,618.0,58.0,76.0,,427.0,0.0,1866.0,138.0,55.0,1.0,0.0
2021-12-16 07:00:00+01:00,110.0,179.0,628.0,57.0,76.0,,426.0,16.0,1872.0,134.0,56.0,2.0,1.0
2021-12-16 08:00:00+01:00,111.0,179.0,629.0,57.0,75.0,73.0,419.0,16.0,1872.0,133.0,56.0,10.0,1.0
2021-12-16 09:00:00+01:00,107.0,179.0,641.0,57.0,75.0,87.0,425.0,16.0,1871.0,132.0,56.0,36.0,1.0
2021-12-16 10:00:00+01:00,98.0,177.0,641.0,57.0,75.0,88.0,422.0,50.0,1868.0,131.0,54.0,43.0,0.0
2021-12-16 11:00:00+01:00,96.0,178.0,645.0,58.0,76.0,101.0,430.0,56.0,1865.0,132.0,54.0,50.0,0.0
2021-12-16 12:00:00+01:00,96.0,178.0,607.0,57.0,75.0,60.0,430.0,52.0,1865.0,132.0,55.0,49.0,0.0
2021-12-16 13:00:00+01:00,97.0,178.0,602.0,58.0,75.0,72.0,416.0,40.0,1864.0,146.0,54.0,39.0,0.0
2021-12-16 14:00:00+01:00,99.0,177.0,601.0,57.0,73.0,68.0,404.0,17.0,1862.0,156.0,57.0,23.0,1.0
2021-12-16 15:00:00+01:00,107.0,177.0,596.0,58.0,75.0,66.0,401.0,16.0,1863.0,155.0,59.0,5.0,1.0
2021-12-16 16:00:00+01:00,107.0,177.0,628.0,57.0,78.0,188.0,434.0,17.0,1863.0,155.0,57.0,1.0,1.0
2021-12-16 17:00:00+01:00,106.0,178.0,636.0,57.0,79.0,253.0,413.0,19.0,1934.0,155.0,58.0,1.0,1.0
2021-12-16 18:00:00+01:00,103.0,179.0,633.0,57.0,80.0,296.0,358.0,17.0,1969.0,155.0,58.0,1.0,1.0
2021-12-16 19:00:00+01:00,98.0,180.0,640.0,59.0,80.0,223.0,354.0,17.0,1969.0,160.0,58.0,0.0,1.0
2021-12-16 20:00:00+01:00,97.0,180.0,624.0,58.0,79.0,25.0,283.0,0.0,1969.0,169.0,60.0,1.0,1.0
2021-12-16 21:00:00+01:00,97.0,178.0,629.0,58.0,78.0,0.0,282.0,10.0,1968.0,172.0,60.0,1.0,2.0
2021-12-16 22:00:00+01:00,97.0,175.0,576.0,53.0,76.0,,282.0,0.0,1969.0,169.0,60.0,1.0,2.0
2021-12-16 23:00:00+01:00,101.0,174.0,594.0,52.0,75.0,,279.0,0.0,1972.0,172.0,60.0,1.0,2.0
2021-12-17 00:00:00+01:00,103.0,178.0,596.0,52.0,74.0,,209.0,3.0,1970.0,178.0,60.0,0.0,1.0
2021-12-17 01:00:00+01:00,103.0,178.0,608.0,52.0,73.0,,208.0,2.0,1974.0,177.0,59.0,1.0,2.0
2021-12-17 02:00:00+01:00,103.0,179.0,626.0,52.0,73.0,,208.0,3.0,1974.0,178.0,60.0,1.0,1.0
2021-12-17 03:00:00+01:00,102.0,178.0,550.0,52.0,76.0,,208.0,2.0,1975.0,177.0,60.0,1.0,1.0
2021-12-17 04:00:00+01:00,103.0,180.0,623.0,52.0,78.0,,208.0,2.0,1973.0,178.0,58.0,1.0,1.0
2021-12-17 05:00:00+01:00,101.0,179.0,611.0,57.0,82.0,,207.0,2.0,1978.0,177.0,57.0,1.0,1.0
2021-12-17 06:00:00+01:00,102.0,179.0,594.0,58.0,82.0,,273.0,0.0,1977.0,179.0,58.0,1.0,1.0
2021-12-17 07:00:00+01:00,110.0,180.0,635.0,58.0,81.0,3.0,281.0,13.0,1976.0,180.0,58.0,2.0,1.0
2021-12-17 08:00:00+01:00,109.0,179.0,634.0,58.0,80.0,253.0,326.0,36.0,1972.0,185.0,58.0,30.0,1.0
2021-12-17 09:00:00+01:00,108.0,180.0,643.0,58.0,80.0,240.0,327.0,63.0,1969.0,186.0,57.0,85.0,1.0
2021-12-17 10:00:00+01:00,104.0,179.0,637.0,57.0,77.0,77.0,314.0,17.0,1967.0,185.0,58.0,137.0,1.0
2021-12-17 11:00:00+01:00,101.0,180.0,640.0,58.0,75.0,0.0,314.0,28.0,1965.0,189.0,57.0,156.0,1.0
2021-12-17 12:00:00+01:00,102.0,180.0,641.0,57.0,76.0,0.0,314.0,40.0,1964.0,186.0,58.0,154.0,1.0
2021-12-17 13:00:00+01:00,102.0,180.0,632.0,57.0,76.0,0.0,313.0,42.0,1968.0,193.0,59.0,105.0,1.0
2021-12-17 14:00:00+01:00,102.0,180.0,634.0,58.0,76.0,0.0,313.0,17.0,1972.0,198.0,59.0,51.0,1.0
2021-12-17 15:00:00+01:00,100.0,181.0,632.0,58.0,76.0,3.0,313.0,24.0,1973.0,201.0,59.0,9.0,2.0
2021-12-17 16:00:00+01:00,101.0,182.0,625.0,58.0,77.0,240.0,385.0,40.0,1974.0,203.0,59.0,1.0,2.0
2021-12-17 17:00:00+01:00,99.0,182.0,630.0,57.0,76.0,301.0,396.0,62.0,1975.0,201.0,58.0,1.0,2.0
